Table showing signal significance of signal muons passing various cuts: 
gamma(pt cut)  gamma(p cut)   S(gamma cuts(pt+p+eta))   B_EM(gamma cuts(pt+p+eta))   B(gamma cuts(pt+p+eta))   misID(gamma cuts(pt+p+eta))   S/B_EM(gamma cuts(pt+p+eta))  S/sqrt(B+misID)(gamma cuts(pt+p+eta))  
4.40000e-01   6.70000e+00   2.05261e-04   2.55130e-01   3.57812e-01   1.24716e-02   3.43146e-04   1.83800e-03  
4.40000e-01   6.80000e+00   2.04524e-04   2.53890e-01   3.56498e-01   1.23979e-02   3.42543e-04   1.83684e-03  
4.40000e-01   6.90000e+00   2.03971e-04   2.52960e-01   3.55502e-01   1.23318e-02   3.42096e-04   1.83677e-03  
4.40000e-01   7.00000e+00   2.03603e-04   2.52340e-01   3.54815e-01   1.22650e-02   3.41808e-04   1.83844e-03  
4.40000e-01   7.10000e+00   2.02866e-04   2.51720e-01   3.53481e-01   1.21707e-02   3.41213e-04   1.83887e-03  
4.40000e-01   7.20000e+00   2.02129e-04   2.50480e-01   3.52140e-01   1.20702e-02   3.40620e-04   1.83980e-03  
4.40000e-01   7.30000e+00   2.01391e-04   2.50170e-01   3.50804e-01   1.19735e-02   3.40024e-04   1.84048e-03  
4.40000e-01   7.40000e+00   2.01023e-04   2.50170e-01   3.50103e-01   1.18932e-02   3.39741e-04   1.84330e-03  
4.40000e-01   7.50000e+00   2.00470e-04   2.49240e-01   3.49087e-01   1.18074e-02   3.39299e-04   1.84490e-03  
4.40000e-01   7.60000e+00   2.00286e-04   2.48930e-01   3.48694e-01   1.17245e-02   3.39178e-04   1.84971e-03  
4.40000e-01   7.70000e+00   1.99917e-04   2.48620e-01   3.47981e-01   1.16312e-02   3.38901e-04   1.85369e-03  
4.40000e-01   7.80000e+00   1.99365e-04   2.48310e-01   3.46959e-01   1.15390e-02   3.38461e-04   1.85594e-03  
4.40000e-01   7.90000e+00   1.98075e-04   2.46140e-01   3.44705e-01   1.14551e-02   3.37369e-04   1.85067e-03  
4.40000e-01   8.00000e+00   1.97706e-04   2.45520e-01   3.43987e-01   1.13565e-02   3.37093e-04   1.85523e-03  
4.40000e-01   8.10000e+00   1.96969e-04   2.44590e-01   3.42661e-01   1.12710e-02   3.36485e-04   1.85532e-03  
4.40000e-01   8.20000e+00   1.96601e-04   2.43970e-01   3.41961e-01   1.11909e-02   3.36200e-04   1.85846e-03  
4.40000e-01   8.30000e+00   1.95680e-04   2.42730e-01   3.40322e-01   1.11016e-02   3.35429e-04   1.85718e-03  
4.40000e-01   8.40000e+00   1.95311e-04   2.42420e-01   3.39603e-01   1.10026e-02   3.35152e-04   1.86200e-03  
4.40000e-01   8.50000e+00   1.94943e-04   2.42420e-01   3.38906e-01   1.09258e-02   3.34863e-04   1.86500e-03  
4.40000e-01   8.60000e+00   1.94390e-04   2.41490e-01   3.37887e-01   1.08369e-02   3.34417e-04   1.86733e-03  
4.40000e-01   8.70000e+00   1.94206e-04   2.41180e-01   3.37497e-01   1.07567e-02   3.34293e-04   1.87250e-03  
4.40000e-01   8.80000e+00   1.93100e-04   2.39940e-01   3.35552e-01   1.06717e-02   3.33352e-04   1.86924e-03  
4.40000e-01   8.90000e+00   1.92547e-04   2.39940e-01   3.34545e-01   1.05949e-02   3.32897e-04   1.87063e-03  
4.40000e-01   9.00000e+00   1.91257e-04   2.38390e-01   3.32284e-01   1.05037e-02   3.31790e-04   1.86615e-03  
4.40000e-01   9.10000e+00   1.90520e-04   2.37460e-01   3.30966e-01   1.04260e-02   3.31169e-04   1.86587e-03  
4.40000e-01   9.20000e+00   1.89599e-04   2.36840e-01   3.29346e-01   1.03559e-02   3.30377e-04   1.86313e-03  
4.40000e-01   9.30000e+00   1.88862e-04   2.36220e-01   3.28033e-01   1.02829e-02   3.29751e-04   1.86246e-03  
4.40000e-01   9.40000e+00   1.88494e-04   2.35910e-01   3.27341e-01   1.02111e-02   3.29455e-04   1.86535e-03  
4.40000e-01   9.50000e+00   1.88125e-04   2.35600e-01   3.26653e-01   1.01432e-02   3.29157e-04   1.86792e-03  
4.40000e-01   9.60000e+00   1.87388e-04   2.34670e-01   3.25352e-01   1.00818e-02   3.28523e-04   1.86627e-03  
4.40000e-01   9.70000e+00   1.86467e-04   2.33430e-01   3.23719e-01   9.99903e-03   3.27731e-04   1.86476e-03  
4.40000e-01   9.80000e+00   1.85545e-04   2.32190e-01   3.22092e-01   9.92165e-03   3.26934e-04   1.86277e-03  
4.40000e-01   9.90000e+00   1.83887e-04   2.30330e-01   3.19210e-01   9.82961e-03   3.25472e-04   1.85474e-03  
4.50000e-01   0.00000e+00   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   1.00000e-01   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   2.00000e-01   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   3.00000e-01   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   4.00000e-01   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   5.00000e-01   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   6.00000e-01   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   7.00000e-01   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   8.00000e-01   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   9.00000e-01   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   1.00000e+00   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   1.10000e+00   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   1.20000e+00   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   1.30000e+00   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   1.40000e+00   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   1.50000e+00   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   1.60000e+00   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   1.70000e+00   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   1.80000e+00   2.12447e-04   2.62570e-01   3.71132e-01   1.37021e-02   3.48727e-04   1.81492e-03  
4.50000e-01   1.90000e+00   2.12447e-04   2.62570e-01   3.71127e-01   1.36966e-02   3.48730e-04   1.81528e-03  
4.50000e-01   2.00000e+00   2.12447e-04   2.62570e-01   3.71123e-01   1.36934e-02   3.48731e-04   1.81549e-03  
4.50000e-01   2.10000e+00   2.12447e-04   2.62570e-01   3.71123e-01   1.36934e-02   3.48731e-04   1.81549e-03  
4.50000e-01   2.20000e+00   2.12447e-04   2.62570e-01   3.71123e-01   1.36934e-02   3.48731e-04   1.81549e-03  
4.50000e-01   2.30000e+00   2.12447e-04   2.62570e-01   3.71121e-01   1.36911e-02   3.48732e-04   1.81564e-03  
4.50000e-01   2.40000e+00   2.12263e-04   2.62260e-01   3.70811e-01   1.36911e-02   3.48576e-04   1.81407e-03  
4.50000e-01   2.50000e+00   2.12263e-04   2.62260e-01   3.70805e-01   1.36854e-02   3.48578e-04   1.81445e-03  
4.50000e-01   2.60000e+00   2.12263e-04   2.62260e-01   3.70794e-01   1.36739e-02   3.48584e-04   1.81521e-03  
4.50000e-01   2.70000e+00   2.12263e-04   2.62260e-01   3.70791e-01   1.36712e-02   3.48585e-04   1.81539e-03  
4.50000e-01   2.80000e+00   2.12263e-04   2.62260e-01   3.70787e-01   1.36674e-02   3.48587e-04   1.81565e-03  
4.50000e-01   2.90000e+00   2.12263e-04   2.62260e-01   3.70780e-01   1.36603e-02   3.48590e-04   1.81611e-03  
4.50000e-01   3.00000e+00   2.12078e-04   2.61950e-01   3.70463e-01   1.36534e-02   3.48436e-04   1.81500e-03  
4.50000e-01   3.10000e+00   2.12078e-04   2.61950e-01   3.70456e-01   1.36455e-02   3.48440e-04   1.81552e-03  
4.50000e-01   3.20000e+00   2.12078e-04   2.61950e-01   3.70446e-01   1.36358e-02   3.48445e-04   1.81617e-03  
4.50000e-01   3.30000e+00   2.11894e-04   2.61640e-01   3.70126e-01   1.36258e-02   3.48292e-04   1.81525e-03  
4.50000e-01   3.40000e+00   2.11894e-04   2.61640e-01   3.70123e-01   1.36228e-02   3.48294e-04   1.81545e-03  
4.50000e-01   3.50000e+00   2.11710e-04   2.61640e-01   3.69805e-01   1.36149e-02   3.48141e-04   1.81440e-03  
4.50000e-01   3.60000e+00   2.11710e-04   2.61640e-01   3.69794e-01   1.36038e-02   3.48146e-04   1.81514e-03  
4.50000e-01   3.70000e+00   2.11710e-04   2.61640e-01   3.69784e-01   1.35936e-02   3.48151e-04   1.81582e-03  
4.50000e-01   3.80000e+00   2.11710e-04   2.61640e-01   3.69752e-01   1.35622e-02   3.48165e-04   1.81792e-03  
4.50000e-01   3.90000e+00   2.11526e-04   2.61330e-01   3.69425e-01   1.35450e-02   3.48016e-04   1.81749e-03  
4.50000e-01   4.00000e+00   2.11341e-04   2.61020e-01   3.69099e-01   1.35294e-02   3.47867e-04   1.81696e-03  
4.50000e-01   4.10000e+00   2.11341e-04   2.61020e-01   3.69078e-01   1.35079e-02   3.47877e-04   1.81841e-03  
4.50000e-01   4.20000e+00   2.11341e-04   2.61020e-01   3.69053e-01   1.34835e-02   3.47888e-04   1.82005e-03  
4.50000e-01   4.30000e+00   2.11157e-04   2.61020e-01   3.68727e-01   1.34671e-02   3.47739e-04   1.81957e-03  
4.50000e-01   4.40000e+00   2.10973e-04   2.60710e-01   3.68381e-01   1.34312e-02   3.47598e-04   1.82041e-03  
4.50000e-01   4.50000e+00   2.10789e-04   2.60400e-01   3.68039e-01   1.33987e-02   3.47456e-04   1.82103e-03  
4.50000e-01   4.60000e+00   2.10420e-04   2.59780e-01   3.67373e-01   1.33535e-02   3.47163e-04   1.82092e-03  
4.50000e-01   4.70000e+00   2.10236e-04   2.59470e-01   3.67016e-01   1.33062e-02   3.47028e-04   1.82255e-03  
4.50000e-01   4.80000e+00   2.09499e-04   2.59470e-01   3.65727e-01   1.32568e-02   3.46420e-04   1.81954e-03  
4.50000e-01   4.90000e+00   2.09499e-04   2.59470e-01   3.65688e-01   1.32178e-02   3.46438e-04   1.82222e-03  
4.50000e-01   5.00000e+00   2.09130e-04   2.58850e-01   3.65022e-01   1.31724e-02   3.46144e-04   1.82215e-03  
4.50000e-01   5.10000e+00   2.08762e-04   2.58540e-01   3.64367e-01   1.31369e-02   3.45845e-04   1.82139e-03  
4.50000e-01   5.20000e+00   2.08577e-04   2.58230e-01   3.64005e-01   1.30850e-02   3.45711e-04   1.82340e-03  
4.50000e-01   5.30000e+00   2.08393e-04   2.57920e-01   3.63638e-01   1.30281e-02   3.45580e-04   1.82576e-03  
4.50000e-01   5.40000e+00   2.07656e-04   2.56680e-01   3.62337e-01   1.29671e-02   3.44976e-04   1.82357e-03  
4.50000e-01   5.50000e+00   2.07288e-04   2.56370e-01   3.61665e-01   1.29145e-02   3.44683e-04   1.82404e-03  
4.50000e-01   5.60000e+00   2.06919e-04   2.56370e-01   3.60989e-01   1.28587e-02   3.44393e-04   1.82475e-03  
4.50000e-01   5.70000e+00   2.06551e-04   2.55750e-01   3.60322e-01   1.28119e-02   3.44097e-04   1.82482e-03  
4.50000e-01   5.80000e+00   2.05445e-04   2.55130e-01   3.58404e-01   1.27538e-02   3.43170e-04   1.81918e-03  
4.50000e-01   5.90000e+00   2.05261e-04   2.55130e-01   3.58036e-01   1.26963e-02   3.43038e-04   1.82166e-03  
4.50000e-01   6.00000e+00   2.04892e-04   2.54820e-01   3.57334e-01   1.26142e-02   3.42759e-04   1.82430e-03  
4.50000e-01   6.10000e+00   2.04524e-04   2.54200e-01   3.56622e-01   1.25216e-02   3.42484e-04   1.82774e-03  
4.50000e-01   6.20000e+00   2.04155e-04   2.53580e-01   3.55928e-01   1.24478e-02   3.42200e-04   1.82984e-03  
4.50000e-01   6.30000e+00   2.03234e-04   2.52340e-01   3.54304e-01   1.23739e-02   3.41435e-04   1.82702e-03  
4.50000e-01   6.40000e+00   2.03050e-04   2.52030e-01   3.53930e-01   1.23103e-02   3.41306e-04   1.83007e-03  
4.50000e-01   6.50000e+00   2.02497e-04   2.51720e-01   3.52923e-01   1.22334e-02   3.40862e-04   1.83082e-03  
4.50000e-01   6.60000e+00   2.02313e-04   2.51410e-01   3.52547e-01   1.21666e-02   3.40734e-04   1.83416e-03  
4.50000e-01   6.70000e+00   2.01760e-04   2.50790e-01   3.51539e-01   1.20895e-02   3.40289e-04   1.83498e-03  
4.50000e-01   6.80000e+00   2.01391e-04   2.50170e-01   3.50851e-01   1.20207e-02   3.40001e-04   1.83686e-03  
4.50000e-01   6.90000e+00   2.01023e-04   2.49550e-01   3.50169e-01   1.19593e-02   3.39709e-04   1.83820e-03  
4.50000e-01   7.00000e+00   2.00654e-04   2.48930e-01   3.49486e-01   1.18957e-02   3.39417e-04   1.83973e-03  
4.50000e-01   7.10000e+00   1.99917e-04   2.48310e-01   3.48163e-01   1.18127e-02   3.38813e-04   1.83940e-03  
4.50000e-01   7.20000e+00   1.99180e-04   2.47070e-01   3.46829e-01   1.17190e-02   3.38212e-04   1.83993e-03  
4.50000e-01   7.30000e+00   1.98443e-04   2.46760e-01   3.45503e-01   1.16333e-02   3.37606e-04   1.83986e-03  
4.50000e-01   7.40000e+00   1.98075e-04   2.46760e-01   3.44805e-01   1.15546e-02   3.37321e-04   1.84269e-03  
4.50000e-01   7.50000e+00   1.97706e-04   2.46140e-01   3.44099e-01   1.14688e-02   3.37038e-04   1.84613e-03  
4.50000e-01   7.60000e+00   1.97522e-04   2.45830e-01   3.43708e-01   1.13880e-02   3.36915e-04   1.85094e-03  
4.50000e-01   7.70000e+00   1.97154e-04   2.45520e-01   3.43000e-01   1.12999e-02   3.36634e-04   1.85468e-03  
4.50000e-01   7.80000e+00   1.96601e-04   2.45210e-01   3.41985e-01   1.12153e-02   3.36188e-04   1.85643e-03  
4.50000e-01   7.90000e+00   1.95495e-04   2.43350e-01   3.40046e-01   1.11362e-02   3.35249e-04   1.85254e-03  
4.50000e-01   8.00000e+00   1.95127e-04   2.42730e-01   3.39331e-01   1.10413e-02   3.34969e-04   1.85698e-03  
4.50000e-01   8.10000e+00   1.94390e-04   2.41800e-01   3.38012e-01   1.09618e-02   3.34355e-04   1.85666e-03  
4.50000e-01   8.20000e+00   1.94021e-04   2.41180e-01   3.37315e-01   1.08848e-02   3.34065e-04   1.85968e-03  
4.50000e-01   8.30000e+00   1.93100e-04   2.39940e-01   3.35680e-01   1.08000e-02   3.33288e-04   1.85810e-03  
4.50000e-01   8.40000e+00   1.92731e-04   2.39630e-01   3.34965e-01   1.07049e-02   3.33007e-04   1.86278e-03  
4.50000e-01   8.50000e+00   1.92547e-04   2.39630e-01   3.34581e-01   1.06305e-02   3.32879e-04   1.86749e-03  
4.50000e-01   8.60000e+00   1.91994e-04   2.38700e-01   3.33567e-01   1.05474e-02   3.32427e-04   1.86946e-03  
4.50000e-01   8.70000e+00   1.91810e-04   2.38390e-01   3.33179e-01   1.04689e-02   3.32302e-04   1.87466e-03  
4.50000e-01   8.80000e+00   1.90705e-04   2.37150e-01   3.31240e-01   1.03898e-02   3.31352e-04   1.87094e-03  
4.50000e-01   8.90000e+00   1.90152e-04   2.37150e-01   3.30237e-01   1.03170e-02   3.30893e-04   1.87208e-03  
4.50000e-01   9.00000e+00   1.88862e-04   2.35600e-01   3.27978e-01   1.02279e-02   3.29779e-04   1.86746e-03  
4.50000e-01   9.10000e+00   1.88125e-04   2.34670e-01   3.26664e-01   1.01537e-02   3.29152e-04   1.86695e-03  
4.50000e-01   9.20000e+00   1.87204e-04   2.34050e-01   3.25047e-01   1.00865e-02   3.28354e-04   1.86399e-03  
4.50000e-01   9.30000e+00   1.86651e-04   2.33740e-01   3.24051e-01   1.00206e-02   3.27887e-04   1.86459e-03  
4.50000e-01   9.40000e+00   1.86283e-04   2.33430e-01   3.23363e-01   9.95257e-03   3.27587e-04   1.86726e-03  
4.50000e-01   9.50000e+00   1.85914e-04   2.33120e-01   3.22679e-01   9.88922e-03   3.27285e-04   1.86952e-03  
4.50000e-01   9.60000e+00   1.85177e-04   2.32190e-01   3.21379e-01   9.82945e-03   3.26646e-04   1.86777e-03  
4.50000e-01   9.70000e+00   1.84256e-04   2.30950e-01   3.19747e-01   9.74670e-03   3.25850e-04   1.86635e-03  
4.50000e-01   9.80000e+00   1.83334e-04   2.29710e-01   3.18126e-01   9.67620e-03   3.25046e-04   1.86377e-03  
4.50000e-01   9.90000e+00   1.81676e-04   2.27850e-01   3.15247e-01   9.58661e-03   3.23573e-04   1.85552e-03  
4.60000e-01   0.00000e+00   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   1.00000e-01   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   2.00000e-01   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   3.00000e-01   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   4.00000e-01   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   5.00000e-01   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   6.00000e-01   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   7.00000e-01   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   8.00000e-01   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   9.00000e-01   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   1.00000e+00   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   1.10000e+00   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   1.20000e+00   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   1.30000e+00   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   1.40000e+00   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   1.50000e+00   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   1.60000e+00   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   1.70000e+00   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   1.80000e+00   2.07840e-04   2.57610e-01   3.62873e-01   1.31932e-02   3.45027e-04   1.80948e-03  
4.60000e-01   1.90000e+00   2.07840e-04   2.57610e-01   3.62868e-01   1.31877e-02   3.45029e-04   1.80986e-03  
4.60000e-01   2.00000e+00   2.07840e-04   2.57610e-01   3.62865e-01   1.31846e-02   3.45031e-04   1.81008e-03  
4.60000e-01   2.10000e+00   2.07840e-04   2.57610e-01   3.62865e-01   1.31846e-02   3.45031e-04   1.81008e-03  
4.60000e-01   2.20000e+00   2.07840e-04   2.57610e-01   3.62865e-01   1.31846e-02   3.45031e-04   1.81008e-03  
4.60000e-01   2.30000e+00   2.07840e-04   2.57610e-01   3.62862e-01   1.31823e-02   3.45032e-04   1.81024e-03  
4.60000e-01   2.40000e+00   2.07656e-04   2.57300e-01   3.62552e-01   1.31823e-02   3.44873e-04   1.80863e-03  
4.60000e-01   2.50000e+00   2.07656e-04   2.57300e-01   3.62549e-01   1.31788e-02   3.44875e-04   1.80887e-03  
4.60000e-01   2.60000e+00   2.07656e-04   2.57300e-01   3.62537e-01   1.31672e-02   3.44880e-04   1.80966e-03  
4.60000e-01   2.70000e+00   2.07656e-04   2.57300e-01   3.62535e-01   1.31646e-02   3.44882e-04   1.80984e-03  
4.60000e-01   2.80000e+00   2.07656e-04   2.57300e-01   3.62533e-01   1.31628e-02   3.44883e-04   1.80997e-03  
4.60000e-01   2.90000e+00   2.07656e-04   2.57300e-01   3.62528e-01   1.31579e-02   3.44885e-04   1.81030e-03  
4.60000e-01   3.00000e+00   2.07472e-04   2.56990e-01   3.62211e-01   1.31510e-02   3.44730e-04   1.80917e-03  
4.60000e-01   3.10000e+00   2.07472e-04   2.56990e-01   3.62206e-01   1.31464e-02   3.44732e-04   1.80949e-03  
4.60000e-01   3.20000e+00   2.07472e-04   2.56990e-01   3.62197e-01   1.31366e-02   3.44736e-04   1.81016e-03  
4.60000e-01   3.30000e+00   2.07288e-04   2.56680e-01   3.61877e-01   1.31267e-02   3.44582e-04   1.80924e-03  
4.60000e-01   3.40000e+00   2.07288e-04   2.56680e-01   3.61874e-01   1.31237e-02   3.44584e-04   1.80945e-03  
4.60000e-01   3.50000e+00   2.07103e-04   2.56680e-01   3.61556e-01   1.31158e-02   3.44429e-04   1.80838e-03  
4.60000e-01   3.60000e+00   2.07103e-04   2.56680e-01   3.61547e-01   1.31073e-02   3.44433e-04   1.80897e-03  
4.60000e-01   3.70000e+00   2.07103e-04   2.56680e-01   3.61537e-01   1.30971e-02   3.44438e-04   1.80967e-03  
4.60000e-01   3.80000e+00   2.07103e-04   2.56680e-01   3.61511e-01   1.30713e-02   3.44450e-04   1.81146e-03  
4.60000e-01   3.90000e+00   2.06919e-04   2.56370e-01   3.61186e-01   1.30564e-02   3.44298e-04   1.81087e-03  
4.60000e-01   4.00000e+00   2.06735e-04   2.56060e-01   3.60863e-01   1.30431e-02   3.44146e-04   1.81019e-03  
4.60000e-01   4.10000e+00   2.06735e-04   2.56060e-01   3.60844e-01   1.30244e-02   3.44155e-04   1.81148e-03  
4.60000e-01   4.20000e+00   2.06735e-04   2.56060e-01   3.60820e-01   1.30000e-02   3.44166e-04   1.81318e-03  
4.60000e-01   4.30000e+00   2.06551e-04   2.56060e-01   3.60494e-01   1.29837e-02   3.44015e-04   1.81271e-03  
4.60000e-01   4.40000e+00   2.06366e-04   2.55750e-01   3.60150e-01   1.29500e-02   3.43872e-04   1.81345e-03  
4.60000e-01   4.50000e+00   2.06182e-04   2.55440e-01   3.59813e-01   1.29228e-02   3.43726e-04   1.81373e-03  
4.60000e-01   4.60000e+00   2.05814e-04   2.54820e-01   3.59148e-01   1.28776e-02   3.43430e-04   1.81367e-03  
4.60000e-01   4.70000e+00   2.05629e-04   2.54510e-01   3.58797e-01   1.28369e-02   3.43290e-04   1.81491e-03  
4.60000e-01   4.80000e+00   2.04892e-04   2.54510e-01   3.57516e-01   1.27957e-02   3.42672e-04   1.81131e-03  
4.60000e-01   4.90000e+00   2.04892e-04   2.54510e-01   3.57482e-01   1.27617e-02   3.42688e-04   1.81372e-03  
4.60000e-01   5.00000e+00   2.04524e-04   2.53890e-01   3.56823e-01   1.27229e-02   3.42387e-04   1.81322e-03  
4.60000e-01   5.10000e+00   2.04155e-04   2.53580e-01   3.56172e-01   1.26916e-02   3.42083e-04   1.81218e-03  
4.60000e-01   5.20000e+00   2.03971e-04   2.53270e-01   3.55810e-01   1.26397e-02   3.41948e-04   1.81427e-03  
4.60000e-01   5.30000e+00   2.03787e-04   2.52960e-01   3.55454e-01   1.25939e-02   3.41810e-04   1.81592e-03  
4.60000e-01   5.40000e+00   2.03234e-04   2.52030e-01   3.54471e-01   1.25413e-02   3.41355e-04   1.81479e-03  
4.60000e-01   5.50000e+00   2.02866e-04   2.51720e-01   3.53802e-01   1.24919e-02   3.41058e-04   1.81508e-03  
4.60000e-01   5.60000e+00   2.02681e-04   2.51720e-01   3.53449e-01   1.24488e-02   3.40918e-04   1.81656e-03  
4.60000e-01   5.70000e+00   2.02313e-04   2.51100e-01   3.52786e-01   1.24055e-02   3.40618e-04   1.81642e-03  
4.60000e-01   5.80000e+00   2.01576e-04   2.50480e-01   3.51491e-01   1.23507e-02   3.40002e-04   1.81381e-03  
4.60000e-01   5.90000e+00   2.01391e-04   2.50480e-01   3.51125e-01   1.22954e-02   3.39868e-04   1.81623e-03  
4.60000e-01   6.00000e+00   2.01207e-04   2.50170e-01   3.50740e-01   1.22200e-02   3.39743e-04   1.82015e-03  
4.60000e-01   6.10000e+00   2.00839e-04   2.49550e-01   3.50034e-01   1.21340e-02   3.39463e-04   1.82325e-03  
4.60000e-01   6.20000e+00   2.00470e-04   2.48930e-01   3.49344e-01   1.20636e-02   3.39175e-04   1.82521e-03  
4.60000e-01   6.30000e+00   1.99733e-04   2.48000e-01   3.48041e-01   1.20014e-02   3.38559e-04   1.82320e-03  
4.60000e-01   6.40000e+00   1.99549e-04   2.47690e-01   3.47674e-01   1.19441e-02   3.38426e-04   1.82588e-03  
4.60000e-01   6.50000e+00   1.98996e-04   2.47380e-01   3.46675e-01   1.18750e-02   3.37974e-04   1.82611e-03  
4.60000e-01   6.60000e+00   1.98812e-04   2.47070e-01   3.46303e-01   1.18127e-02   3.37843e-04   1.82923e-03  
4.60000e-01   6.70000e+00   1.98259e-04   2.46450e-01   3.45299e-01   1.17386e-02   3.37393e-04   1.82989e-03  
4.60000e-01   6.80000e+00   1.97891e-04   2.45830e-01   3.44614e-01   1.16743e-02   3.37100e-04   1.83151e-03  
4.60000e-01   6.90000e+00   1.97522e-04   2.45210e-01   3.43938e-01   1.16175e-02   3.36803e-04   1.83256e-03  
4.60000e-01   7.00000e+00   1.97338e-04   2.44900e-01   3.43566e-01   1.15561e-02   3.36671e-04   1.83571e-03  
4.60000e-01   7.10000e+00   1.96601e-04   2.44280e-01   3.42247e-01   1.14772e-02   3.36059e-04   1.83514e-03  
4.60000e-01   7.20000e+00   1.95864e-04   2.43040e-01   3.40915e-01   1.13853e-02   3.35452e-04   1.83562e-03  
4.60000e-01   7.30000e+00   1.95127e-04   2.42730e-01   3.39604e-01   1.13140e-02   3.34835e-04   1.83446e-03  
4.60000e-01   7.40000e+00   1.94758e-04   2.42730e-01   3.38911e-01   1.12409e-02   3.34544e-04   1.83694e-03  
4.60000e-01   7.50000e+00   1.94390e-04   2.42110e-01   3.38207e-01   1.11568e-02   3.34258e-04   1.84036e-03  
4.60000e-01   7.60000e+00   1.94206e-04   2.41800e-01   3.37817e-01   1.10775e-02   3.34134e-04   1.84519e-03  
4.60000e-01   7.70000e+00   1.93837e-04   2.41490e-01   3.37121e-01   1.10012e-02   3.33844e-04   1.84806e-03  
4.60000e-01   7.80000e+00   1.93284e-04   2.41180e-01   3.36112e-01   1.09216e-02   3.33392e-04   1.84949e-03  
