3.75	3.34	0.21	-0.21
3.752	3.51005	0.23132	-0.23132
3.758	3.7816	0.23132	-0.23132
3.76	2.77	0.11	-0.11
3.762	3.92	0.22	-0.22
3.764	3.29	0.27	-0.27
3.764	4.06321	0.32184	-0.32184
3.766	4.4	0.25	-0.25
3.768	3.8	0.33	-0.33
3.77	3.55	0.14	-0.14
3.77	4.34	0.23	-0.23
3.77	4.15372	0.32184	-0.32184
3.771	3.48993	0.29167	-0.29167
3.772	3.12	0.24	-0.24
3.772	3.83189	0.31178	-0.31178
3.774	4.59	0.13	-0.13
3.776	3.26	0.26	-0.26
3.776	3.33907	0.30172	-0.30172
3.78	3.28	0.12	-0.12
3.78	4.23	0.23	-0.23
3.782	2.65517	0.25144	-0.25144
3.786	3.4	0.21	-0.21
3.788	2.47413	0.24138	-0.24138
3.79	2.62	0.11	-0.11
3.79	3.27	0.19	-0.19
3.794	2.40373	0.25144	-0.25144
3.8	3.12	0.18	-0.18
3.8	2.65517	0.26149	-0.26149
3.81	2.38	0.1	-0.1
3.81	2.85	0.17	-0.17
3.812	2.14224	0.22126	-0.22126
3.821	2.77	0.17	-0.17
3.824	2.5043	0.25144	-0.25144
3.83	2.68	0.17	-0.17
3.836	2.21264	0.23132	-0.23132
3.848	2.32327	0.23132	-0.23132
3.85	2.47	0.11	-0.11
3.85	2.72	0.18	-0.18
3.86	2.33333	0.24138	-0.24138
3.865	3.21	0.22	-0.22
3.87	2.93	0.18	-0.18
3.872	2.4339	0.24138	-0.24138
3.878	2.49	0.18	-0.18
3.884	2.65	0.18	-0.18
3.886	3.39	0.21	-0.21
3.89	2.55	0.17	-0.17
3.89	2.64	0.11	-0.11
3.896	2.58	0.19	-0.19
3.902	2.78	0.18	-0.18
3.908	2.61	0.19	-0.19
3.914	3.23	0.22	-0.22
3.92	2.92	0.19	-0.19
3.926	2.71	0.18	-0.18
3.93	3.18	0.14	-0.14
3.932	3.07	0.2	-0.2
3.938	2.63	0.18	-0.18
3.94	2.94	0.13	-0.13
3.944	3.35	0.2	-0.2
3.95	2.97	0.13	-0.13
3.95	3.11	0.16	-0.16
3.956	2.8	0.16	-0.16
3.96	2.79	0.12	-0.12
3.962	2.97	0.15	-0.15
3.968	3.15	0.21	-0.21
3.97	3.29	0.13	-0.13
3.974	3.4	0.21	-0.21
3.98	3.13	0.14	-0.14
3.98	3.45	0.21	-0.21
3.986	3.75	0.2	-0.2
3.99	3.06	0.15	-0.15
3.992	3.43	0.18	-0.18
3.998	3.42	0.19	-0.19
4	3.16	0.14	-0.14
4.004	3.38	0.21	-0.21
4.01	3.53	0.16	-0.16
4.01	3.95	0.22	-0.22
4.016	3.84	0.22	-0.22
4.02	4.43	0.16	-0.16
4.022	4.72	0.24	-0.24
4.027	4.58	0.18	-0.18
4.028	4.68	0.1	-0.1
4.03	4.58	0.2	-0.2
4.033	4.32	0.17	-0.17
4.034	4.82	0.17	-0.17
4.04	4.4	0.17	-0.17
4.04	4.54	0.14	-0.14
4.046	4.61	0.11	-0.11
4.05	4.23	0.17	-0.17
4.052	4.43	0.09	-0.09
4.058	4.29	0.09	-0.09
4.06	4.65	0.19	-0.19
4.064	4.01	0.09	-0.09
4.07	4.04	0.11	-0.11
4.07	4.14	0.2	-0.2
4.076	4.06	0.11	-0.11
4.08	4.24	0.21	-0.21
4.082	3.92	0.11	-0.11
4.088	4.07	0.11	-0.11
4.09	4.06	0.17	-0.17
4.094	4.03	0.11	-0.11
4.1	3.97	0.16	-0.16
4.1	4.14	0.11	-0.11
4.105	4.03	0.09	-0.09
4.109	4.06	0.15	-0.15
4.11	3.92	0.16	-0.16
4.113	4.19	0.08	-0.08
4.118	4.06	0.08	-0.08
4.12	4.11	0.24	-0.24
4.121	4.2	0.06	-0.06
4.125	4.21	0.07	-0.07
4.129	4.14	0.08	-0.08
4.13	3.99	0.15	-0.15
4.133	4.08	0.11	-0.11
4.136	4.02	0.11	-0.11
4.14	3.83	0.15	-0.15
4.141	4.09	0.08	-0.08
4.147	4.24	0.08	-0.08
4.15	4.21	0.18	-0.18
4.153	4.28	0.07	-0.07
4.159	4.11	0.08	-0.08
4.16	4.12	0.15	-0.15
4.165	4	0.08	-0.08
4.17	4.12	0.15	-0.15
4.171	4.14	0.08	-0.08
4.177	4.06	0.08	-0.08
4.18	4.18	0.17	-0.17
4.182	4.38	0.15	-0.15
4.185	4.14	0.09	-0.09
4.19	3.87	0.1	-0.1
4.19	4.01	0.14	-0.14
4.195	3.91	0.08	-0.08
4.2	3.87	0.16	-0.16
4.201	3.73	0.09	-0.09
4.208	3.71	0.05	-0.05
4.21	3.2	0.16	-0.16
4.212	3.69	0.14	-0.14
4.214	3.55	0.1	-0.1
4.22	3.31	0.08	-0.08
4.22	3.62	0.15	-0.15
4.226	2.95	0.13	-0.13
4.23	3.21	0.13	-0.13
4.232	3.02	0.08	-0.08
4.238	3.06	0.13	-0.13
4.24	3.24	0.12	-0.12
4.244	3.02	0.08	-0.08
4.245	2.97	0.11	-0.11
4.25	2.71	0.12	-0.12
4.25	3.11	0.09	-0.09
4.255	2.88	0.11	-0.11
4.256	3.02	0.06	-0.06
4.26	2.97	0.11	-0.11
4.262	3.09	0.14	-0.14
4.265	3.04	0.13	-0.13
4.268	2.91	0.08	-0.08
4.27	3.26	0.12	-0.12
4.274	2.92	0.13	-0.13
4.28	3.07	0.08	-0.08
4.28	3.08	0.12	-0.12
4.292	2.98	0.08	-0.08
4.3	3.11	0.12	-0.12
4.304	3.34	0.09	-0.09
4.316	3.23	0.09	-0.09
4.32	2.96	0.12	-0.12
4.328	3.32	0.09	-0.09
4.34	3.27	0.15	-0.15
4.34	3.43	0.09	-0.09
4.35	3.49	0.14	-0.14
4.352	3.44	0.06	-0.06
4.36	3.47	0.13	-0.13
4.364	3.65	0.09	-0.09
4.376	3.75	0.09	-0.09
4.38	3.5	0.15	-0.15
4.382	3.86	0.16	-0.16
4.388	3.82	0.09	-0.09
4.39	3.48	0.16	-0.16
4.394	3.99	0.21	-0.21
4.4	3.91	0.16	-0.16
4.4	4	0.08	-0.08
4.406	3.79	0.21	-0.21
4.41	3.79	0.15	-0.15
4.412	3.94	0.08	-0.08
4.418	4.03	0.11	-0.11
4.42	3.68	0.14	-0.14
4.424	4.02	0.06	-0.06
4.43	4.02	0.16	-0.16
4.43	4.09	0.11	-0.11
4.436	4.05	0.09	-0.09
4.44	3.85	0.17	-0.17
4.442	3.89	0.2	-0.2
4.448	3.92	0.1	-0.1
4.45	3.75	0.15	-0.15
4.46	3.66	0.17	-0.17
4.46	3.85	0.2	-0.2
4.472	3.84	0.2	-0.2
4.48	3.54	0.17	-0.17
4.484	3.61	0.21	-0.21
4.496	3.72	0.21	-0.21
4.5	3.49	0.14	-0.14
4.52	3.25	0.13	-0.13
4.54	3.23	0.14	-0.14
4.56	3.62	0.13	-0.13
4.6	3.31	0.11	-0.11
4.6	3.58	0.2	-0.2
4.8	3.66	0.14	-0.14
5	3.47	0.32	-0.32
5.2	3.44	0.14	-0.14
6	3.44	0.15	-0.15
6.5	3.62	0.17	-0.17
7	3.71	0.17	-0.17
7.3	3.57	0.175	-0.175
7.4	3.86	0.178	-0.178
7.44	3.37	0.13	-0.13
7.5	3.89	0.181	-0.181
7.6	3.57	0.184	-0.184
7.7	3.94	0.187	-0.187
7.8	3.59	0.189	-0.189
7.9	3.66	0.192	-0.192
8	3.67	0.195	-0.195
8.1	3.73	0.158	-0.158
8.2	3.64	0.161	-0.161
8.3	3.4	0.163	-0.163
8.4	3.63	0.165	-0.165
8.5	3.54	0.168	-0.168
8.6	3.66	0.17	-0.17
8.7	3.44	0.079	-0.079
8.8	3.53	0.08	-0.08
8.9	3.71	0.081	-0.081
8.91	3.42	0.1	-0.1
9	3.67	0.109	-0.109
9.1	3.63	0.11	-0.11
9.2	3.57	0.112	-0.112
9.28	3.31	0.09	-0.09
9.3	3.6	0.113	-0.113
9.36	3.46	0.03	-0.03
9.39	3.49	0.05	-0.05
9.4	3.41	0.079	-0.079
9.415	3.57	0.27	-0.27
9.45	3.8	0.27	-0.27
9.46	3.47	0.07	-0.07
9.5	3.63	0.08	-0.08
9.51	3.73	0.16	-0.16
9.6	3.55	0.092	-0.092
9.7	3.52	0.093	-0.093
9.8	3.58	0.094	-0.094
9.9	3.49	0.095	-0.095
10	3.68	0.13	-0.13
10.04	3.6	0.36	-0.36
10.1	3.56	0.131	-0.131
10.2	3.49	0.133	-0.133
10.295	3.48	0.239	-0.239
10.43	3.54	0.05	-0.05
10.49	3.77	0.06	-0.06
10.52	3.56	0.01	-0.01
11.09	3.85	0.05	-0.05
12	3.45	0.27	-0.27
12	3.47	0.25	-0.25
12	3.8	0.28	-0.28
12	4	0.4	-0.4
13	5.4	0.8	-0.8
14	4.1	0.11	-0.11
14	4.14	0.3	-0.3
14.03	3.71	0.07	-0.07
14.03	4.12	0.08	-0.08
14.04	3.94	0.14	-0.14
17	3.1	0.6	-0.6
21.99	3.55	0.08	-0.08
21.99	3.86	0.09	-0.09
22	3.2	0.8	-0.8
22	3.86	0.12	-0.12
22	3.89	0.17	-0.17
22	4.11	0.13	-0.13
25	3.71	0.38	-0.38
25	4.02	0.21	-0.21
25.01	4.23	0.29	-0.29
27.5	3.9	0.32	-0.32
27.55	3.9	0.4	-0.4
27.66	3.84	0.48	-0.48
29	3.96	0.03	-0.03
29.93	3.54	0.4	-0.4
30.1	3.93	0.18	-0.18
30.38	3.84	0.19	-0.19
30.4	4	0.2	-0.2
30.61	4.14	0.15	-0.15
31.1	3.65	0.18	-0.18
31.25	3.7	0.3	-0.3
31.29	3.82	0.28	-0.28
31.57	4	0.5	-0.5
33.2	4.08	0.19	-0.19
33.79	3.85	0.07	-0.07
33.8	3.73	0.1	-0.1
33.89	4.15	0.1	-0.1
34	4.11	0.11	-0.11
34.5	3.92	0.2	-0.2
34.61	3.77	0.03	-0.03
34.7	4.07	0.09	-0.09
34.85	3.75	0.05	-0.05
35	4.15	0.02	-0.02
35.01	3.92	0.1	-0.1
35.1	3.93	0.06	-0.06
35.45	3.92	0.18	-0.18
36.1	3.92	0.19	-0.19
36.31	3.87	0.16	-0.16
36.38	3.7	0.21	-0.21
37.4	3.58	0.32	-0.32
38.3	3.88	0.1	-0.1
38.38	4.02	0.19	-0.19
40.32	4.04	0.19	-0.19
40.34	3.86	0.16	-0.16
41.18	4.19	0.22	-0.22
41.4	4.04	0.29	-0.29
41.45	4.08	0.12	-0.12
41.5	4.01	0.17	-0.17
41.5	4.42	0.21	-0.21
42.5	3.87	0.2	-0.2
42.55	4.18	0.22	-0.22
43.46	3.73	0.17	-0.17
43.5	3.95	0.08	-0.08
43.53	3.98	0.2	-0.2
43.7	4.11	0.05	-0.05
44.2	4.22	0.16	-0.16
44.2	3.99	0.1	-0.1
44.23	4.13	0.08	-0.08
44.41	3.96	0.2	-0.2
45.48	4.15	0.19	-0.19
45.59	4.38	0.22	-0.22
46	4.07	0.21	-0.21
46.47	4.02	0.24	-0.24
46.47	4.4	0.17	-0.17
46.6	4.18	0.36	-0.36
50	4.37	0.5	-0.5
50	4.49	0.5	-0.5
50	4.57	0.6	-0.6
52	4.28	0.22	-0.22
52	4.56	0.21	-0.21
52	4.66	0.3	-0.3
54	4.72	0.64	-0.64
54	5	0.57	-0.57
55	4.63	0.25	-0.25
55	4.65	0.25	-0.25
56	5.08	0.22	-0.22
56	5.2	0.2	-0.2
56.5	5.12	0.48	-0.48
56.5	5.32	0.51	-0.51
57	4.9	0.23	-0.23
57	5.16	0.25	-0.25
57.37	4.38	0.45	-0.45
57.77	4.89	0.05	-0.05
57.97	4.78	0.44	-0.44
58.22	4.67	0.43	-0.43
58.29	5.34	0.44	-0.44
58.47	4.24	0.4	-0.4
58.5	5.31	0.58	-0.58
58.72	4.75	0.39	-0.39
58.97	5.52	0.47	-0.47
59	5.42	0.63	-0.63
59.05	6.6	0.83	-0.83
59.06	5.74	0.43	-0.43
59.22	5.02	0.45	-0.45
59.47	5.38	0.56	-0.56
59.84	4.66	0.36	-0.36
60	5.31	0.29	-0.29
60	5.83	0.3	-0.3
60.8	5.57	0.31	-0.31
60.8	5.66	0.28	-0.28
61.4	5.44	0.28	-0.28
61.4	5.86	0.31	-0.31
63.6	6.1	0.65	-0.65
64	5.8	0.45	-0.45
88.223	481.736	12.7151	-12.7151
88.223	495.715	11.1257	-11.1257
88.224	497.896	11.9207	-11.9207
88.231	479.788	12.7174	-12.7174
88.278	543.494	24.6659	-24.6659
88.464	560.759	9.58794	-9.58794
88.464	595.603	11.1859	-11.1859
88.48	568.84	9.59137	-9.59137
88.481	583.041	11.1902	-11.1902
89.217	952.904	16.2501	-16.2501
89.222	961.054	17.877	-17.877
89.226	955.613	14.628	-14.628
89.236	966.311	17.0698	-17.0698
89.283	1100.6	45.5668	-45.5668
89.455	1146.13	14.7023	-14.7023
89.455	1148.42	14.7023	-14.7023
89.47	1165.3	13.8901	-13.8901
89.472	1163.15	14.7079	-14.7079
90.208	2118.07	21.5917	-21.5917
90.212	2162.19	22.4242	-22.4242
90.217	2135.18	33.2246	-33.2246
90.217	2205.2	29.9022	-29.9022
90.226	2223.58	33.2312	-33.2312
90.227	2173.78	19.9391	-19.9391
90.228	2160.79	21.6012	-21.6012
90.238	2217.19	30.7469	-30.7469
90.24	2235.15	72.3	-72.3
90.284	2324.57	66.5469	-66.5469
91.034	3517.02	68.4903	-68.4903
91.207	3540.1	16.1261	-16.1261
91.208	3483.05	13.5801	-13.5801
91.215	3522.12	13.5822	-13.5822
91.217	3530.68	16.9785	-16.9785
91.222	3504.57	15.2823	-15.2823
91.223	3488.01	15.2826	-15.2826
91.223	3521.54	15.2826	-15.2826
91.23	3514.35	15.285	-15.285
91.238	3533.22	12.7397	-12.7397
91.239	3455.58	10.192	-10.192
91.254	3506.32	11.8945	-11.8945
91.254	3507.51	11.8945	-11.8945
91.28	3494.95	6.12061	-6.12061
91.289	3539.51	71.4211	-71.4211
91.294	3490.49	5.35716	-5.35716
91.529	3243.08	60.6822	-60.6822
91.952	2609.17	25.8753	-25.8753
91.953	2554.03	21.5632	-21.5632
91.967	2532.8	25.0208	-25.0208
91.969	2536.96	22.4334	-22.4334
92.207	2140.88	24.2829	-24.2829
92.209	2114.61	30.3549	-30.3549
92.215	2077.76	26.0219	-26.0219
92.226	2150.43	26.028	-26.028
92.282	2052.25	63.4109	-63.4109
92.562	1522.97	148.557	-148.557
92.952	1237.94	14.0986	-14.0986
92.953	1197.88	13.2177	-13.2177
92.966	1222.09	13.2213	-13.2213
92.968	1193.67	14.9848	-14.9848
93.208	1019.13	15.9474	-15.9474
93.209	1010.82	14.1758	-14.1758
93.22	996.79	14.1791	-14.1791
93.228	999.441	13.2951	-13.2951
93.286	940.592	31.0602	-31.0602
93.701	760.801	9.84786	-9.84786
93.702	750.987	9.84807	-9.84807
93.716	751.549	9.85098	-9.85098
93.717	740.272	8.95563	-8.95563
94.202	540.997	8.14278	-8.14278
94.202	552.75	10.857	-10.857
94.219	543.833	8.96025	-8.96025
94.223	555.945	9.95667	-9.95667
94.277	519.567	21.7483	-21.7483
95.036	399.9	41.43	-41.43
130	14.3944	0.75278	-0.75278
130.12	13.6555	0.65132	-0.65132
130.2	12.2857	0.65211	-0.65211
130.2	14.0874	0.89236	-0.89236
136.08	12.6845	0.63674	-0.63674
136.1	12.6696	0.74932	-0.74932
136.2	11.2045	0.67537	-0.67537
136.2	12.405	0.90049	-0.90049
161.3	10.2231	0.60292	-0.60292
161.3	11.2098	0.5767	-0.5767
161.3	8.20598	0.49806	-0.49806
172.1	8.26982	0.53638	-0.53638
172.1	9.49158	0.59598	-0.59598
172.3	8.85453	0.68695	-0.68695
182.69	8.38606	0.24816	-0.24816
182.7	7.68265	0.24818	-0.24818
182.7	8.74079	0.28172	-0.28172
188.63	8.34481	0.13933	-0.13933
188.7	8.57479	0.14751	-0.14751
