Table showing signal significance of signal muons passing various cuts: 
gamma(pt cut)  gamma(p cut)   S(gamma cuts(pt+p+eta))   B_EM(gamma cuts(pt+p+eta))   B(gamma cuts(pt+p+eta))   misID(gamma cuts(pt+p+eta))   S/B_EM(gamma cuts(pt+p+eta))  S/sqrt(B+misID)(gamma cuts(pt+p+eta))  
3.70000e-01   9.00000e-01   1.45372e-04   1.21830e-01   2.31153e-01   3.12035e-02   3.02364e-04   8.22960e-04  
3.70000e-01   1.00000e+00   1.45372e-04   1.21830e-01   2.31153e-01   3.12035e-02   3.02364e-04   8.22960e-04  
3.70000e-01   1.10000e+00   1.45372e-04   1.21830e-01   2.31153e-01   3.12035e-02   3.02364e-04   8.22960e-04  
3.70000e-01   1.20000e+00   1.45372e-04   1.21830e-01   2.31153e-01   3.12035e-02   3.02364e-04   8.22960e-04  
3.70000e-01   1.30000e+00   1.45372e-04   1.21830e-01   2.31153e-01   3.12035e-02   3.02364e-04   8.22960e-04  
3.70000e-01   1.40000e+00   1.45372e-04   1.21830e-01   2.31153e-01   3.12035e-02   3.02364e-04   8.22960e-04  
3.70000e-01   1.50000e+00   1.45372e-04   1.21830e-01   2.31153e-01   3.12035e-02   3.02364e-04   8.22960e-04  
3.70000e-01   1.60000e+00   1.45372e-04   1.21830e-01   2.31153e-01   3.12035e-02   3.02364e-04   8.22960e-04  
3.70000e-01   1.70000e+00   1.45372e-04   1.21830e-01   2.31153e-01   3.12035e-02   3.02364e-04   8.22960e-04  
3.70000e-01   1.80000e+00   1.45372e-04   1.21830e-01   2.31145e-01   3.11953e-02   3.02369e-04   8.23068e-04  
3.70000e-01   1.90000e+00   1.45372e-04   1.21830e-01   2.31139e-01   3.11888e-02   3.02374e-04   8.23154e-04  
3.70000e-01   2.00000e+00   1.45372e-04   1.21830e-01   2.31136e-01   3.11860e-02   3.02375e-04   8.23190e-04  
3.70000e-01   2.10000e+00   1.45372e-04   1.21830e-01   2.31130e-01   3.11800e-02   3.02379e-04   8.23269e-04  
3.70000e-01   2.20000e+00   1.45372e-04   1.21830e-01   2.31124e-01   3.11740e-02   3.02383e-04   8.23348e-04  
3.70000e-01   2.30000e+00   1.45372e-04   1.21830e-01   2.31109e-01   3.11587e-02   3.02393e-04   8.23551e-04  
3.70000e-01   2.40000e+00   1.45372e-04   1.21830e-01   2.31096e-01   3.11457e-02   3.02402e-04   8.23723e-04  
3.70000e-01   2.50000e+00   1.45372e-04   1.21830e-01   2.31094e-01   3.11442e-02   3.02403e-04   8.23743e-04  
3.70000e-01   2.60000e+00   1.45372e-04   1.21830e-01   2.31074e-01   3.11243e-02   3.02416e-04   8.24006e-04  
3.70000e-01   2.70000e+00   1.45372e-04   1.21830e-01   2.31056e-01   3.11060e-02   3.02428e-04   8.24248e-04  
3.70000e-01   2.80000e+00   1.45372e-04   1.21830e-01   2.31031e-01   3.10806e-02   3.02444e-04   8.24585e-04  
3.70000e-01   2.90000e+00   1.45146e-04   1.21520e-01   2.30696e-01   3.10557e-02   3.02194e-04   8.23637e-04  
3.70000e-01   3.00000e+00   1.45146e-04   1.21520e-01   2.30667e-01   3.10274e-02   3.02213e-04   8.24012e-04  
3.70000e-01   3.10000e+00   1.45146e-04   1.21520e-01   2.30634e-01   3.09941e-02   3.02235e-04   8.24455e-04  
3.70000e-01   3.20000e+00   1.45146e-04   1.21520e-01   2.30598e-01   3.09583e-02   3.02258e-04   8.24931e-04  
3.70000e-01   3.30000e+00   1.44921e-04   1.21210e-01   2.30249e-01   3.09193e-02   3.02018e-04   8.24169e-04  
3.70000e-01   3.40000e+00   1.44921e-04   1.21210e-01   2.30206e-01   3.08759e-02   3.02046e-04   8.24749e-04  
3.70000e-01   3.50000e+00   1.44921e-04   1.21210e-01   2.30127e-01   3.07975e-02   3.02098e-04   8.25798e-04  
3.70000e-01   3.60000e+00   1.44921e-04   1.21210e-01   2.30063e-01   3.07325e-02   3.02140e-04   8.26670e-04  
3.70000e-01   3.70000e+00   1.44921e-04   1.21210e-01   2.30022e-01   3.06920e-02   3.02167e-04   8.27216e-04  
3.70000e-01   3.80000e+00   1.44921e-04   1.21210e-01   2.29947e-01   3.06172e-02   3.02216e-04   8.28226e-04  
3.70000e-01   3.90000e+00   1.44696e-04   1.20900e-01   2.29549e-01   3.05289e-02   3.02008e-04   8.28132e-04  
3.70000e-01   4.00000e+00   1.44696e-04   1.20900e-01   2.29474e-01   3.04537e-02   3.02057e-04   8.29155e-04  
3.70000e-01   4.10000e+00   1.44245e-04   1.20900e-01   2.28773e-01   3.03728e-02   3.01577e-04   8.27671e-04  
3.70000e-01   4.20000e+00   1.44245e-04   1.20900e-01   2.28645e-01   3.02451e-02   3.01661e-04   8.29417e-04  
3.70000e-01   4.30000e+00   1.44245e-04   1.20900e-01   2.28555e-01   3.01550e-02   3.01721e-04   8.30655e-04  
3.70000e-01   4.40000e+00   1.44245e-04   1.20900e-01   2.28463e-01   3.00627e-02   3.01782e-04   8.31929e-04  
3.70000e-01   4.50000e+00   1.44019e-04   1.20590e-01   2.28029e-01   2.99388e-02   3.01597e-04   8.32346e-04  
3.70000e-01   4.60000e+00   1.43343e-04   1.19970e-01   2.26976e-01   2.98157e-02   3.00876e-04   8.30147e-04  
3.70000e-01   4.70000e+00   1.42893e-04   1.19350e-01   2.26195e-01   2.96547e-02   3.00447e-04   8.29780e-04  
3.70000e-01   4.80000e+00   1.42893e-04   1.19350e-01   2.26035e-01   2.94952e-02   3.00553e-04   8.32020e-04  
3.70000e-01   4.90000e+00   1.42667e-04   1.19350e-01   2.25591e-01   2.93611e-02   3.00375e-04   8.32603e-04  
3.70000e-01   5.00000e+00   1.42442e-04   1.19040e-01   2.25146e-01   2.92256e-02   3.00197e-04   8.33212e-04  
3.70000e-01   5.10000e+00   1.41991e-04   1.19040e-01   2.24368e-01   2.90678e-02   2.99765e-04   8.32827e-04  
3.70000e-01   5.20000e+00   1.41315e-04   1.18420e-01   2.23302e-01   2.89324e-02   2.99048e-04   8.30799e-04  
3.70000e-01   5.30000e+00   1.41315e-04   1.18420e-01   2.23105e-01   2.87354e-02   2.99180e-04   8.33641e-04  
3.70000e-01   5.40000e+00   1.40639e-04   1.18110e-01   2.22037e-01   2.85966e-02   2.98465e-04   8.31663e-04  
3.70000e-01   5.50000e+00   1.40639e-04   1.18110e-01   2.21867e-01   2.84270e-02   2.98579e-04   8.34141e-04  
3.70000e-01   5.60000e+00   1.40639e-04   1.18110e-01   2.21711e-01   2.82713e-02   2.98683e-04   8.36435e-04  
3.70000e-01   5.70000e+00   1.40188e-04   1.17490e-01   2.20935e-01   2.81153e-02   2.98248e-04   8.36064e-04  
3.70000e-01   5.80000e+00   1.39061e-04   1.16870e-01   2.19187e-01   2.79166e-02   2.97029e-04   8.32289e-04  
3.70000e-01   5.90000e+00   1.38836e-04   1.16870e-01   2.18713e-01   2.77531e-02   2.96868e-04   8.33384e-04  
3.70000e-01   6.00000e+00   1.38160e-04   1.16250e-01   2.17600e-01   2.75696e-02   2.96177e-04   8.32081e-04  
3.70000e-01   6.10000e+00   1.37934e-04   1.15940e-01   2.17104e-01   2.73840e-02   2.96031e-04   8.33534e-04  
3.70000e-01   6.20000e+00   1.37709e-04   1.15630e-01   2.16581e-01   2.71710e-02   2.95904e-04   8.35428e-04  
3.70000e-01   6.30000e+00   1.37258e-04   1.15320e-01   2.15760e-01   2.69703e-02   2.95496e-04   8.35785e-04  
3.70000e-01   6.40000e+00   1.36807e-04   1.15010e-01   2.14978e-01   2.68083e-02   2.95061e-04   8.35553e-04  
3.70000e-01   6.50000e+00   1.36582e-04   1.15010e-01   2.14476e-01   2.66161e-02   2.94920e-04   8.37184e-04  
3.70000e-01   6.60000e+00   1.36131e-04   1.14700e-01   2.13633e-01   2.63927e-02   2.94526e-04   8.37944e-04  
3.70000e-01   6.70000e+00   1.35906e-04   1.14390e-01   2.13063e-01   2.61332e-02   2.94431e-04   8.40700e-04  
3.70000e-01   6.80000e+00   1.35455e-04   1.14080e-01   2.12197e-01   2.58868e-02   2.94053e-04   8.41890e-04  
3.70000e-01   6.90000e+00   1.35455e-04   1.14080e-01   2.12015e-01   2.57046e-02   2.94179e-04   8.44869e-04  
3.70000e-01   7.00000e+00   1.34779e-04   1.13150e-01   2.10889e-01   2.55093e-02   2.93491e-04   8.43863e-04  
3.70000e-01   7.10000e+00   1.34103e-04   1.12530e-01   2.09739e-01   2.52888e-02   2.92818e-04   8.43283e-04  
3.70000e-01   7.20000e+00   1.33652e-04   1.11910e-01   2.08927e-01   2.50973e-02   2.92400e-04   8.43649e-04  
3.70000e-01   7.30000e+00   1.33427e-04   1.11600e-01   2.08404e-01   2.48838e-02   2.92273e-04   8.45831e-04  
3.70000e-01   7.40000e+00   1.33201e-04   1.11290e-01   2.07888e-01   2.46783e-02   2.92141e-04   8.47911e-04  
3.70000e-01   7.50000e+00   1.32750e-04   1.11290e-01   2.07046e-01   2.44559e-02   2.91744e-04   8.48875e-04  
3.70000e-01   7.60000e+00   1.32074e-04   1.10980e-01   2.05905e-01   2.42448e-02   2.91062e-04   8.48221e-04  
3.70000e-01   7.70000e+00   1.31849e-04   1.10670e-01   2.05356e-01   2.40063e-02   2.90953e-04   8.50968e-04  
3.70000e-01   7.80000e+00   1.30947e-04   1.09740e-01   2.03920e-01   2.38102e-02   2.89979e-04   8.48623e-04  
3.70000e-01   7.90000e+00   1.30271e-04   1.08810e-01   2.02759e-01   2.35794e-02   2.89306e-04   8.48363e-04  
3.70000e-01   8.00000e+00   1.29595e-04   1.08190e-01   2.01610e-01   2.33597e-02   2.88624e-04   8.47920e-04  
3.70000e-01   8.10000e+00   1.29144e-04   1.07570e-01   2.00696e-01   2.30664e-02   2.88274e-04   8.50325e-04  
3.70000e-01   8.20000e+00   1.28919e-04   1.07570e-01   2.00187e-01   2.28673e-02   2.88136e-04   8.52529e-04  
3.70000e-01   8.30000e+00   1.28468e-04   1.07260e-01   1.99313e-01   2.26131e-02   2.87758e-04   8.54310e-04  
3.70000e-01   8.40000e+00   1.28243e-04   1.07260e-01   1.98794e-01   2.24038e-02   2.87628e-04   8.56784e-04  
3.70000e-01   8.50000e+00   1.27116e-04   1.05710e-01   1.97053e-01   2.22126e-02   2.86357e-04   8.52903e-04  
3.70000e-01   8.60000e+00   1.26214e-04   1.05400e-01   1.95580e-01   2.19802e-02   2.85395e-04   8.51319e-04  
3.70000e-01   8.70000e+00   1.25989e-04   1.05090e-01   1.95047e-01   2.17569e-02   2.85274e-04   8.54149e-04  
3.70000e-01   8.80000e+00   1.25313e-04   1.04160e-01   1.93865e-01   2.15046e-02   2.84607e-04   8.54534e-04  
3.70000e-01   8.90000e+00   1.24862e-04   1.03540e-01   1.93033e-01   2.12926e-02   2.84194e-04   8.55689e-04  
3.70000e-01   9.00000e+00   1.24862e-04   1.03540e-01   1.92830e-01   2.10896e-02   2.84343e-04   8.59796e-04  
3.70000e-01   9.10000e+00   1.24411e-04   1.02920e-01   1.92005e-01   2.08847e-02   2.83925e-04   8.60886e-04  
3.70000e-01   9.20000e+00   1.24186e-04   1.02610e-01   1.91492e-01   2.06815e-02   2.83790e-04   8.63537e-04  
3.70000e-01   9.30000e+00   1.23960e-04   1.02610e-01   1.90965e-01   2.04654e-02   2.83665e-04   8.66510e-04  
3.70000e-01   9.40000e+00   1.22608e-04   1.00750e-01   1.88866e-01   2.02264e-02   2.82125e-04   8.62105e-04  
3.70000e-01   9.50000e+00   1.22157e-04   1.00130e-01   1.88071e-01   2.00509e-02   2.81682e-04   8.62686e-04  
3.70000e-01   9.60000e+00   1.21481e-04   9.95100e-02   1.86925e-01   1.98350e-02   2.80980e-04   8.62567e-04  
3.70000e-01   9.70000e+00   1.20805e-04   9.92000e-02   1.85794e-01   1.96338e-02   2.80265e-04   8.62151e-04  
3.70000e-01   9.80000e+00   1.20129e-04   9.85800e-02   1.84666e-01   1.94364e-02   2.79546e-04   8.61668e-04  
3.70000e-01   9.90000e+00   1.19227e-04   9.76500e-02   1.83234e-01   1.92441e-02   2.78531e-04   8.59464e-04  
3.80000e-01   0.00000e+00   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   1.00000e-01   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   2.00000e-01   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   3.00000e-01   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   4.00000e-01   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   5.00000e-01   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   6.00000e-01   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   7.00000e-01   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   8.00000e-01   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   9.00000e-01   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   1.00000e+00   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   1.10000e+00   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   1.20000e+00   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   1.30000e+00   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   1.40000e+00   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   1.50000e+00   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   1.60000e+00   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   1.70000e+00   1.42216e-04   1.18420e-01   2.25385e-01   2.97752e-02   2.99562e-04   8.24180e-04  
3.80000e-01   1.80000e+00   1.42216e-04   1.18420e-01   2.25379e-01   2.97689e-02   2.99566e-04   8.24269e-04  
3.80000e-01   1.90000e+00   1.42216e-04   1.18420e-01   2.25375e-01   2.97651e-02   2.99569e-04   8.24321e-04  
3.80000e-01   2.00000e+00   1.42216e-04   1.18420e-01   2.25372e-01   2.97624e-02   2.99571e-04   8.24358e-04  
3.80000e-01   2.10000e+00   1.42216e-04   1.18420e-01   2.25366e-01   2.97563e-02   2.99575e-04   8.24442e-04  
3.80000e-01   2.20000e+00   1.42216e-04   1.18420e-01   2.25360e-01   2.97504e-02   2.99579e-04   8.24524e-04  
3.80000e-01   2.30000e+00   1.42216e-04   1.18420e-01   2.25347e-01   2.97372e-02   2.99587e-04   8.24707e-04  
3.80000e-01   2.40000e+00   1.42216e-04   1.18420e-01   2.25340e-01   2.97299e-02   2.99592e-04   8.24809e-04  
3.80000e-01   2.50000e+00   1.42216e-04   1.18420e-01   2.25338e-01   2.97283e-02   2.99593e-04   8.24830e-04  
3.80000e-01   2.60000e+00   1.42216e-04   1.18420e-01   2.25322e-01   2.97116e-02   2.99605e-04   8.25062e-04  
3.80000e-01   2.70000e+00   1.42216e-04   1.18420e-01   2.25306e-01   2.96964e-02   2.99615e-04   8.25273e-04  
3.80000e-01   2.80000e+00   1.42216e-04   1.18420e-01   2.25283e-01   2.96734e-02   2.99630e-04   8.25593e-04  
3.80000e-01   2.90000e+00   1.41991e-04   1.18110e-01   2.24953e-01   2.96531e-02   2.99375e-04   8.24567e-04  
3.80000e-01   3.00000e+00   1.41991e-04   1.18110e-01   2.24928e-01   2.96276e-02   2.99392e-04   8.24922e-04  
3.80000e-01   3.10000e+00   1.41991e-04   1.18110e-01   2.24897e-01   2.95966e-02   2.99412e-04   8.25353e-04  
3.80000e-01   3.20000e+00   1.41991e-04   1.18110e-01   2.24863e-01   2.95626e-02   2.99435e-04   8.25828e-04  
3.80000e-01   3.30000e+00   1.41766e-04   1.17800e-01   2.24521e-01   2.95313e-02   2.99187e-04   8.24954e-04  
3.80000e-01   3.40000e+00   1.41766e-04   1.17800e-01   2.24478e-01   2.94878e-02   2.99216e-04   8.25562e-04  
3.80000e-01   3.50000e+00   1.41766e-04   1.17800e-01   2.24412e-01   2.94222e-02   2.99259e-04   8.26482e-04  
3.80000e-01   3.60000e+00   1.41766e-04   1.17800e-01   2.24362e-01   2.93723e-02   2.99293e-04   8.27183e-04  
3.80000e-01   3.70000e+00   1.41766e-04   1.17800e-01   2.24326e-01   2.93363e-02   2.99317e-04   8.27691e-04  
3.80000e-01   3.80000e+00   1.41766e-04   1.17800e-01   2.24257e-01   2.92665e-02   2.99363e-04   8.28678e-04  
3.80000e-01   3.90000e+00   1.41540e-04   1.17490e-01   2.23869e-01   2.91895e-02   2.99146e-04   8.28451e-04  
3.80000e-01   4.00000e+00   1.41540e-04   1.17490e-01   2.23802e-01   2.91215e-02   2.99191e-04   8.29417e-04  
3.80000e-01   4.10000e+00   1.41090e-04   1.17490e-01   2.23114e-01   2.90537e-02   2.98698e-04   8.27741e-04  
3.80000e-01   4.20000e+00   1.41090e-04   1.17490e-01   2.23012e-01   2.89517e-02   2.98766e-04   8.29196e-04  
3.80000e-01   4.30000e+00   1.41090e-04   1.17490e-01   2.22930e-01   2.88702e-02   2.98820e-04   8.30366e-04  
3.80000e-01   4.40000e+00   1.41090e-04   1.17490e-01   2.22854e-01   2.87942e-02   2.98871e-04   8.31462e-04  
3.80000e-01   4.50000e+00   1.40864e-04   1.17180e-01   2.22445e-01   2.86950e-02   2.98668e-04   8.31568e-04  
3.80000e-01   4.60000e+00   1.40413e-04   1.16560e-01   2.21726e-01   2.85965e-02   2.98195e-04   8.30333e-04  
3.80000e-01   4.70000e+00   1.40188e-04   1.16250e-01   2.21269e-01   2.84490e-02   2.98023e-04   8.31145e-04  
3.80000e-01   4.80000e+00   1.40188e-04   1.16250e-01   2.21131e-01   2.83112e-02   2.98116e-04   8.33166e-04  
3.80000e-01   4.90000e+00   1.39963e-04   1.16250e-01   2.20697e-01   2.81870e-02   2.97930e-04   8.33657e-04  
3.80000e-01   5.00000e+00   1.39737e-04   1.15940e-01   2.20266e-01   2.80659e-02   2.97741e-04   8.34109e-04  
3.80000e-01   5.10000e+00   1.39512e-04   1.15940e-01   2.19814e-01   2.79244e-02   2.97566e-04   8.34870e-04  
3.80000e-01   5.20000e+00   1.39061e-04   1.15630e-01   2.19071e-01   2.78015e-02   2.97107e-04   8.34011e-04  
3.80000e-01   5.30000e+00   1.39061e-04   1.15630e-01   2.18897e-01   2.76265e-02   2.97226e-04   8.36648e-04  
3.80000e-01   5.40000e+00   1.38385e-04   1.15320e-01   2.17846e-01   2.75063e-02   2.96492e-04   8.34397e-04  
3.80000e-01   5.50000e+00   1.38385e-04   1.15320e-01   2.17708e-01   2.73683e-02   2.96586e-04   8.36498e-04  
3.80000e-01   5.60000e+00   1.38385e-04   1.15320e-01   2.17569e-01   2.72291e-02   2.96681e-04   8.38633e-04  
3.80000e-01   5.70000e+00   1.37934e-04   1.14700e-01   2.16814e-01   2.70941e-02   2.96229e-04   8.37981e-04  
3.80000e-01   5.80000e+00   1.36807e-04   1.14080e-01   2.15096e-01   2.69263e-02   2.94980e-04   8.33721e-04  
3.80000e-01   5.90000e+00   1.36582e-04   1.14080e-01   2.14646e-01   2.67861e-02   2.94803e-04   8.34522e-04  
3.80000e-01   6.00000e+00   1.35906e-04   1.13460e-01   2.13550e-01   2.66196e-02   2.94095e-04   8.32985e-04  
3.80000e-01   6.10000e+00   1.35906e-04   1.13460e-01   2.13384e-01   2.64535e-02   2.94210e-04   8.35595e-04  
3.80000e-01   6.20000e+00   1.35680e-04   1.13150e-01   2.12880e-01   2.62599e-02   2.94069e-04   8.37279e-04  
3.80000e-01   6.30000e+00   1.35230e-04   1.12840e-01   2.12087e-01   2.60874e-02   2.93639e-04   8.37252e-04  
3.80000e-01   6.40000e+00   1.35004e-04   1.12840e-01   2.11627e-01   2.59375e-02   2.93468e-04   8.38269e-04  
3.80000e-01   6.50000e+00   1.34779e-04   1.12840e-01   2.11148e-01   2.57677e-02   2.93311e-04   8.39622e-04  
3.80000e-01   6.60000e+00   1.34328e-04   1.12530e-01   2.10321e-01   2.55613e-02   2.92904e-04   8.40185e-04  
3.80000e-01   6.70000e+00   1.34103e-04   1.12220e-01   2.09773e-01   2.53230e-02   2.92794e-04   8.42713e-04  
3.80000e-01   6.80000e+00   1.33652e-04   1.11910e-01   2.08922e-01   2.50922e-02   2.92404e-04   8.43734e-04  
3.80000e-01   6.90000e+00   1.33652e-04   1.11910e-01   2.08757e-01   2.49267e-02   2.92520e-04   8.46530e-04  
3.80000e-01   7.00000e+00   1.32976e-04   1.10980e-01   2.07654e-01   2.47543e-02   2.91811e-04   8.45177e-04  
3.80000e-01   7.10000e+00   1.32300e-04   1.10360e-01   2.06516e-01   2.45460e-02   2.91126e-04   8.44439e-04  
3.80000e-01   7.20000e+00   1.31849e-04   1.09740e-01   2.05723e-01   2.43734e-02   2.90693e-04   8.44536e-04  
3.80000e-01   7.30000e+00   1.31623e-04   1.09430e-01   2.05203e-01   2.41629e-02   2.90564e-04   8.46758e-04  
3.80000e-01   7.40000e+00   1.31398e-04   1.09120e-01   2.04696e-01   2.39661e-02   2.90425e-04   8.48771e-04  
3.80000e-01   7.50000e+00   1.30947e-04   1.09120e-01   2.03867e-01   2.37573e-02   2.90017e-04   8.49568e-04  
3.80000e-01   7.60000e+00   1.30271e-04   1.08810e-01   2.02739e-01   2.35590e-02   2.89321e-04   8.48731e-04  
3.80000e-01   7.70000e+00   1.30046e-04   1.08500e-01   2.02208e-01   2.33376e-02   2.89199e-04   8.51271e-04  
3.80000e-01   7.80000e+00   1.29144e-04   1.07570e-01   2.00789e-01   2.31592e-02   2.88207e-04   8.48619e-04  
3.80000e-01   7.90000e+00   1.28468e-04   1.06640e-01   1.99640e-01   2.29402e-02   2.87522e-04   8.48196e-04  
3.80000e-01   8.00000e+00   1.27792e-04   1.06020e-01   1.98502e-01   2.27324e-02   2.86827e-04   8.47580e-04  
3.80000e-01   8.10000e+00   1.27341e-04   1.05400e-01   1.97604e-01   2.24537e-02   2.86465e-04   8.49817e-04  
3.80000e-01   8.20000e+00   1.27116e-04   1.05400e-01   1.97107e-01   2.22668e-02   2.86318e-04   8.51864e-04  
3.80000e-01   8.30000e+00   1.26890e-04   1.05400e-01   1.96561e-01   2.20308e-02   2.86207e-04   8.54896e-04  
3.80000e-01   8.40000e+00   1.26665e-04   1.05400e-01   1.96054e-01   2.18342e-02   2.86068e-04   8.57212e-04  
3.80000e-01   8.50000e+00   1.25538e-04   1.03850e-01   1.94328e-01   2.16578e-02   2.84779e-04   8.53039e-04  
3.80000e-01   8.60000e+00   1.24637e-04   1.03540e-01   1.92877e-01   2.14466e-02   2.83796e-04   8.51072e-04  
3.80000e-01   8.70000e+00   1.24411e-04   1.03230e-01   1.92352e-01   2.12324e-02   2.83668e-04   8.53807e-04  
3.80000e-01   8.80000e+00   1.23735e-04   1.02300e-01   1.91183e-01   2.09926e-02   2.82988e-04   8.54004e-04  
3.80000e-01   8.90000e+00   1.23284e-04   1.01680e-01   1.90362e-01   2.07915e-02   2.82565e-04   8.54997e-04  
3.80000e-01   9.00000e+00   1.23284e-04   1.01680e-01   1.90172e-01   2.06018e-02   2.82706e-04   8.58925e-04  
3.80000e-01   9.10000e+00   1.22834e-04   1.01060e-01   1.89352e-01   2.04022e-02   2.82281e-04   8.59961e-04  
3.80000e-01   9.20000e+00   1.22608e-04   1.00750e-01   1.88852e-01   2.02118e-02   2.82136e-04   8.62416e-04  
3.80000e-01   9.30000e+00   1.22383e-04   1.00750e-01   1.88331e-01   2.00015e-02   2.82006e-04   8.65344e-04  
3.80000e-01   9.40000e+00   1.21481e-04   9.95100e-02   1.86861e-01   1.97713e-02   2.81028e-04   8.63956e-04  
3.80000e-01   9.50000e+00   1.21030e-04   9.88900e-02   1.86071e-01   1.96009e-02   2.80579e-04   8.64482e-04  
3.80000e-01   9.60000e+00   1.20354e-04   9.82700e-02   1.84939e-01   1.93993e-02   2.79864e-04   8.64109e-04  
3.80000e-01   9.70000e+00   1.19678e-04   9.79600e-02   1.83819e-01   1.92086e-02   2.79139e-04   8.63509e-04  
3.80000e-01   9.80000e+00   1.19002e-04   9.73400e-02   1.82699e-01   1.90192e-02   2.78411e-04   8.62896e-04  
3.80000e-01   9.90000e+00   1.18100e-04   9.64100e-02   1.81280e-01   1.88400e-02   2.77381e-04   8.60422e-04  
3.90000e-01   0.00000e+00   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   1.00000e-01   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   2.00000e-01   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   3.00000e-01   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   4.00000e-01   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   5.00000e-01   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   6.00000e-01   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   7.00000e-01   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   8.00000e-01   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   9.00000e-01   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   1.00000e+00   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   1.10000e+00   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   1.20000e+00   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   1.30000e+00   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   1.40000e+00   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   1.50000e+00   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   1.60000e+00   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   1.70000e+00   1.39737e-04   1.16560e-01   2.20744e-01   2.85444e-02   2.97418e-04   8.27087e-04  
3.90000e-01   1.80000e+00   1.39737e-04   1.16560e-01   2.20738e-01   2.85381e-02   2.97422e-04   8.27180e-04  
3.90000e-01   1.90000e+00   1.39737e-04   1.16560e-01   2.20734e-01   2.85343e-02   2.97425e-04   8.27234e-04  
3.90000e-01   2.00000e+00   1.39737e-04   1.16560e-01   2.20732e-01   2.85316e-02   2.97427e-04   8.27274e-04  
