Table showing signal significance of signal muons passing various cuts: 
gamma(pt cut)  gamma(p cut)   S(gamma cuts(pt+p+eta))   B_EM(gamma cuts(pt+p+eta))   B(gamma cuts(pt+p+eta))   misID(gamma cuts(pt+p+eta))   S/B_EM(gamma cuts(pt+p+eta))  S/sqrt(B+misID)(gamma cuts(pt+p+eta))  
3.80000e-01   3.10000e+00   1.82065e-04   1.89100e-01   3.09562e-01   2.59116e-02   3.27231e-04   1.13105e-03  
3.80000e-01   3.20000e+00   1.81866e-04   1.88790e-01   3.09222e-01   2.58822e-02   3.27052e-04   1.13045e-03  
3.80000e-01   3.30000e+00   1.81866e-04   1.88790e-01   3.09170e-01   2.58302e-02   3.27080e-04   1.13159e-03  
3.80000e-01   3.40000e+00   1.81667e-04   1.88480e-01   3.08819e-01   2.57890e-02   3.26908e-04   1.13125e-03  
3.80000e-01   3.50000e+00   1.81667e-04   1.88480e-01   3.08785e-01   2.57555e-02   3.26926e-04   1.13199e-03  
3.80000e-01   3.60000e+00   1.81667e-04   1.88480e-01   3.08744e-01   2.57139e-02   3.26947e-04   1.13290e-03  
3.80000e-01   3.70000e+00   1.81469e-04   1.88170e-01   3.08365e-01   2.56447e-02   3.26790e-04   1.13319e-03  
3.80000e-01   3.80000e+00   1.81469e-04   1.88170e-01   3.08310e-01   2.55902e-02   3.26819e-04   1.13440e-03  
3.80000e-01   3.90000e+00   1.81270e-04   1.88170e-01   3.07940e-01   2.55302e-02   3.26657e-04   1.13448e-03  
3.80000e-01   4.00000e+00   1.81071e-04   1.87860e-01   3.07540e-01   2.54405e-02   3.26510e-04   1.13523e-03  
3.80000e-01   4.10000e+00   1.80474e-04   1.86930e-01   3.06534e-01   2.53636e-02   3.25968e-04   1.13320e-03  
3.80000e-01   4.20000e+00   1.80275e-04   1.86930e-01   3.06138e-01   2.52778e-02   3.25819e-04   1.13387e-03  
3.80000e-01   4.30000e+00   1.79877e-04   1.86620e-01   3.05430e-01   2.51898e-02   3.25476e-04   1.13335e-03  
3.80000e-01   4.40000e+00   1.79678e-04   1.86310e-01   3.05034e-01   2.51041e-02   3.25327e-04   1.13402e-03  
3.80000e-01   4.50000e+00   1.79280e-04   1.86000e-01   3.04319e-01   2.50092e-02   3.24987e-04   1.13366e-03  
3.80000e-01   4.60000e+00   1.78683e-04   1.85380e-01   3.03247e-01   2.48671e-02   3.24477e-04   1.13310e-03  
3.80000e-01   4.70000e+00   1.78285e-04   1.84760e-01   3.02510e-01   2.47502e-02   3.24149e-04   1.13325e-03  
3.80000e-01   4.80000e+00   1.78285e-04   1.84760e-01   3.02380e-01   2.46203e-02   3.24218e-04   1.13623e-03  
3.80000e-01   4.90000e+00   1.78086e-04   1.84760e-01   3.01964e-01   2.45138e-02   3.24080e-04   1.13743e-03  
3.80000e-01   5.00000e+00   1.78086e-04   1.84760e-01   3.01813e-01   2.43628e-02   3.24161e-04   1.14095e-03  
3.80000e-01   5.10000e+00   1.77489e-04   1.84140e-01   3.00742e-01   2.42222e-02   3.23649e-04   1.14042e-03  
3.80000e-01   5.20000e+00   1.77091e-04   1.83520e-01   2.99996e-01   2.40964e-02   3.23324e-04   1.14083e-03  
3.80000e-01   5.30000e+00   1.76892e-04   1.83210e-01   2.99540e-01   2.39498e-02   3.23207e-04   1.14303e-03  
3.80000e-01   5.40000e+00   1.76494e-04   1.83210e-01   2.98760e-01   2.37902e-02   3.22900e-04   1.14428e-03  
3.80000e-01   5.50000e+00   1.76096e-04   1.82900e-01   2.97992e-01   2.36423e-02   3.22587e-04   1.14526e-03  
3.80000e-01   5.60000e+00   1.75499e-04   1.82280e-01   2.96921e-01   2.35011e-02   3.22073e-04   1.14480e-03  
3.80000e-01   5.70000e+00   1.75300e-04   1.81970e-01   2.96451e-01   2.33411e-02   3.21963e-04   1.14742e-03  
3.80000e-01   5.80000e+00   1.74504e-04   1.81660e-01   2.95086e-01   2.32160e-02   3.21242e-04   1.14528e-03  
3.80000e-01   5.90000e+00   1.73509e-04   1.81040e-01   2.93389e-01   2.30694e-02   3.20332e-04   1.14236e-03  
3.80000e-01   6.00000e+00   1.73310e-04   1.80730e-01   2.92920e-01   2.29098e-02   3.20221e-04   1.14502e-03  
3.80000e-01   6.10000e+00   1.72514e-04   1.80110e-01   2.91503e-01   2.27332e-02   3.19524e-04   1.14418e-03  
3.80000e-01   6.20000e+00   1.71719e-04   1.79180e-01   2.90100e-01   2.25697e-02   3.18819e-04   1.14302e-03  
3.80000e-01   6.30000e+00   1.71520e-04   1.78870e-01   2.89658e-01   2.24377e-02   3.18692e-04   1.14505e-03  
3.80000e-01   6.40000e+00   1.70724e-04   1.77630e-01   2.88262e-01   2.22821e-02   3.17980e-04   1.14371e-03  
3.80000e-01   6.50000e+00   1.70326e-04   1.77320e-01   2.87503e-01   2.21432e-02   3.17657e-04   1.14462e-03  
3.80000e-01   6.60000e+00   1.69530e-04   1.76390e-01   2.86111e-01   2.19911e-02   3.16941e-04   1.14320e-03  
3.80000e-01   6.70000e+00   1.69132e-04   1.76080e-01   2.85337e-01   2.18373e-02   3.16626e-04   1.14453e-03  
3.80000e-01   6.80000e+00   1.67938e-04   1.75150e-01   2.83307e-01   2.16672e-02   3.15515e-04   1.14090e-03  
3.80000e-01   6.90000e+00   1.67938e-04   1.75150e-01   2.83141e-01   2.15007e-02   3.15608e-04   1.14531e-03  
3.80000e-01   7.00000e+00   1.67938e-04   1.75150e-01   2.82933e-01   2.12926e-02   3.15724e-04   1.15089e-03  
3.80000e-01   7.10000e+00   1.67142e-04   1.74220e-01   2.81525e-01   2.11245e-02   3.15012e-04   1.14998e-03  
3.80000e-01   7.20000e+00   1.66545e-04   1.73600e-01   2.80438e-01   2.09676e-02   3.14495e-04   1.15016e-03  
3.80000e-01   7.30000e+00   1.66346e-04   1.73290e-01   2.79947e-01   2.07873e-02   3.14394e-04   1.15375e-03  
3.80000e-01   7.40000e+00   1.65948e-04   1.72670e-01   2.79166e-01   2.06263e-02   3.14081e-04   1.15548e-03  
3.80000e-01   7.50000e+00   1.65948e-04   1.72670e-01   2.78953e-01   2.04126e-02   3.14201e-04   1.16151e-03  
3.80000e-01   7.60000e+00   1.64754e-04   1.71430e-01   2.76916e-01   2.02356e-02   3.13086e-04   1.15819e-03  
3.80000e-01   7.70000e+00   1.64555e-04   1.71430e-01   2.76425e-01   2.00550e-02   3.12985e-04   1.16198e-03  
3.80000e-01   7.80000e+00   1.63361e-04   1.70190e-01   2.74402e-01   1.98919e-02   3.11857e-04   1.15827e-03  
3.80000e-01   7.90000e+00   1.62765e-04   1.69880e-01   2.73314e-01   1.97337e-02   3.11336e-04   1.15866e-03  
3.80000e-01   8.00000e+00   1.61969e-04   1.69260e-01   2.71903e-01   1.95635e-02   3.10616e-04   1.15800e-03  
3.80000e-01   8.10000e+00   1.60974e-04   1.68330e-01   2.70187e-01   1.93967e-02   3.09687e-04   1.15582e-03  
3.80000e-01   8.20000e+00   1.60178e-04   1.67710e-01   2.68798e-01   1.92482e-02   3.08951e-04   1.15454e-03  
3.80000e-01   8.30000e+00   1.59780e-04   1.67400e-01   2.68020e-01   1.90901e-02   3.08630e-04   1.15643e-03  
3.80000e-01   8.40000e+00   1.59780e-04   1.67400e-01   2.67861e-01   1.89309e-02   3.08722e-04   1.16128e-03  
3.80000e-01   8.50000e+00   1.59183e-04   1.66780e-01   2.66744e-01   1.87440e-02   3.08212e-04   1.16270e-03  
3.80000e-01   8.60000e+00   1.58984e-04   1.66470e-01   2.66247e-01   1.85570e-02   3.08114e-04   1.16708e-03  
3.80000e-01   8.70000e+00   1.58188e-04   1.65850e-01   2.64851e-01   1.84006e-02   3.07378e-04   1.16616e-03  
3.80000e-01   8.80000e+00   1.57591e-04   1.64920e-01   2.63750e-01   1.82303e-02   3.06856e-04   1.16717e-03  
3.80000e-01   8.90000e+00   1.56994e-04   1.64300e-01   2.62646e-01   1.80556e-02   3.06336e-04   1.16836e-03  
3.80000e-01   9.00000e+00   1.56795e-04   1.63990e-01   2.62184e-01   1.79045e-02   3.06217e-04   1.17180e-03  
3.80000e-01   9.10000e+00   1.55999e-04   1.63370e-01   2.60755e-01   1.77147e-02   3.05497e-04   1.17207e-03  
3.80000e-01   9.20000e+00   1.55402e-04   1.63060e-01   2.59674e-01   1.75636e-02   3.04960e-04   1.17260e-03  
3.80000e-01   9.30000e+00   1.54805e-04   1.62440e-01   2.58560e-01   1.73800e-02   3.04443e-04   1.17425e-03  
3.80000e-01   9.40000e+00   1.53810e-04   1.60890e-01   2.56859e-01   1.72291e-02   3.03486e-04   1.17180e-03  
3.80000e-01   9.50000e+00   1.53413e-04   1.60580e-01   2.56063e-01   1.70527e-02   3.03171e-04   1.17480e-03  
3.80000e-01   9.60000e+00   1.52219e-04   1.59340e-01   2.54042e-01   1.68921e-02   3.02006e-04   1.17119e-03  
3.80000e-01   9.70000e+00   1.51622e-04   1.58720e-01   2.52954e-01   1.67343e-02   3.01467e-04   1.17208e-03  
3.80000e-01   9.80000e+00   1.51423e-04   1.58720e-01   2.52498e-01   1.65879e-02   3.01344e-04   1.17570e-03  
3.80000e-01   9.90000e+00   1.51025e-04   1.58100e-01   2.51715e-01   1.64247e-02   3.01019e-04   1.17842e-03  
3.90000e-01   0.00000e+00   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   1.00000e-01   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   2.00000e-01   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   3.00000e-01   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   4.00000e-01   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   5.00000e-01   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   6.00000e-01   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   7.00000e-01   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   8.00000e-01   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   9.00000e-01   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   1.00000e+00   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   1.10000e+00   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   1.20000e+00   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   1.30000e+00   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   1.40000e+00   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   1.50000e+00   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   1.60000e+00   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   1.70000e+00   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   1.80000e+00   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   1.90000e+00   1.79280e-04   1.86310e-01   3.04265e-01   2.49549e-02   3.25016e-04   1.13489e-03  
3.90000e-01   2.00000e+00   1.79280e-04   1.86310e-01   3.04262e-01   2.49519e-02   3.25018e-04   1.13496e-03  
3.90000e-01   2.10000e+00   1.79280e-04   1.86310e-01   3.04260e-01   2.49500e-02   3.25019e-04   1.13500e-03  
3.90000e-01   2.20000e+00   1.79280e-04   1.86310e-01   3.04255e-01   2.49449e-02   3.25022e-04   1.13512e-03  
3.90000e-01   2.30000e+00   1.79280e-04   1.86310e-01   3.04252e-01   2.49425e-02   3.25023e-04   1.13517e-03  
3.90000e-01   2.40000e+00   1.79280e-04   1.86310e-01   3.04250e-01   2.49405e-02   3.25024e-04   1.13522e-03  
3.90000e-01   2.50000e+00   1.79280e-04   1.86310e-01   3.04239e-01   2.49291e-02   3.25030e-04   1.13548e-03  
3.90000e-01   2.60000e+00   1.79280e-04   1.86310e-01   3.04232e-01   2.49219e-02   3.25034e-04   1.13564e-03  
3.90000e-01   2.70000e+00   1.79280e-04   1.86310e-01   3.04219e-01   2.49087e-02   3.25041e-04   1.13594e-03  
3.90000e-01   2.80000e+00   1.79280e-04   1.86310e-01   3.04207e-01   2.48973e-02   3.25047e-04   1.13620e-03  
3.90000e-01   2.90000e+00   1.79081e-04   1.86310e-01   3.03884e-01   2.48845e-02   3.24859e-04   1.13523e-03  
3.90000e-01   3.00000e+00   1.79081e-04   1.86310e-01   3.03858e-01   2.48576e-02   3.24873e-04   1.13585e-03  
3.90000e-01   3.10000e+00   1.78882e-04   1.86310e-01   3.03517e-01   2.48266e-02   3.24694e-04   1.13529e-03  
3.90000e-01   3.20000e+00   1.78882e-04   1.86310e-01   3.03493e-01   2.48025e-02   3.24707e-04   1.13584e-03  
3.90000e-01   3.30000e+00   1.78882e-04   1.86310e-01   3.03446e-01   2.47559e-02   3.24732e-04   1.13691e-03  
3.90000e-01   3.40000e+00   1.78683e-04   1.86000e-01   3.03102e-01   2.47218e-02   3.24555e-04   1.13643e-03  
3.90000e-01   3.50000e+00   1.78683e-04   1.86000e-01   3.03075e-01   2.46946e-02   3.24570e-04   1.13706e-03  
3.90000e-01   3.60000e+00   1.78683e-04   1.86000e-01   3.03035e-01   2.46552e-02   3.24591e-04   1.13796e-03  
3.90000e-01   3.70000e+00   1.78484e-04   1.85690e-01   3.02671e-01   2.46007e-02   3.24425e-04   1.13796e-03  
3.90000e-01   3.80000e+00   1.78484e-04   1.85690e-01   3.02626e-01   2.45559e-02   3.24449e-04   1.13899e-03  
3.90000e-01   3.90000e+00   1.78285e-04   1.85690e-01   3.02264e-01   2.45042e-02   3.24281e-04   1.13892e-03  
3.90000e-01   4.00000e+00   1.78086e-04   1.85380e-01   3.01877e-01   2.44274e-02   3.24126e-04   1.13944e-03  
3.90000e-01   4.10000e+00   1.77688e-04   1.84760e-01   3.01190e-01   2.43600e-02   3.23771e-04   1.13846e-03  
3.90000e-01   4.20000e+00   1.77489e-04   1.84760e-01   3.00807e-01   2.42868e-02   3.23614e-04   1.13890e-03  
3.90000e-01   4.30000e+00   1.77091e-04   1.84450e-01   3.00117e-01   2.42165e-02   3.23260e-04   1.13800e-03  
3.90000e-01   4.40000e+00   1.76892e-04   1.84140e-01   2.99744e-01   2.41540e-02   3.23097e-04   1.13819e-03  
3.90000e-01   4.50000e+00   1.76693e-04   1.83830e-01   2.99349e-01   2.40694e-02   3.22946e-04   1.13890e-03  
3.90000e-01   4.60000e+00   1.76295e-04   1.83520e-01   2.98599e-01   2.39386e-02   3.22624e-04   1.13944e-03  
3.90000e-01   4.70000e+00   1.75897e-04   1.82900e-01   2.97883e-01   2.38427e-02   3.22282e-04   1.13915e-03  
3.90000e-01   4.80000e+00   1.75897e-04   1.82900e-01   2.97766e-01   2.37264e-02   3.22345e-04   1.14194e-03  
3.90000e-01   4.90000e+00   1.75698e-04   1.82900e-01   2.97364e-01   2.36337e-02   3.22198e-04   1.14288e-03  
3.90000e-01   5.00000e+00   1.75698e-04   1.82900e-01   2.97237e-01   2.35073e-02   3.22267e-04   1.14595e-03  
3.90000e-01   5.10000e+00   1.75101e-04   1.82280e-01   2.96183e-01   2.33831e-02   3.21743e-04   1.14509e-03  
3.90000e-01   5.20000e+00   1.74703e-04   1.81660e-01   2.95450e-01   2.32701e-02   3.21410e-04   1.14525e-03  
3.90000e-01   5.30000e+00   1.74504e-04   1.81350e-01   2.95010e-01   2.31396e-02   3.21283e-04   1.14717e-03  
3.90000e-01   5.40000e+00   1.74106e-04   1.81350e-01   2.94243e-01   2.29927e-02   3.20968e-04   1.14820e-03  
3.90000e-01   5.50000e+00   1.73907e-04   1.81040e-01   2.93798e-01   2.28580e-02   3.20844e-04   1.15027e-03  
3.90000e-01   5.60000e+00   1.73310e-04   1.80420e-01   2.92749e-01   2.27386e-02   3.20315e-04   1.14933e-03  
3.90000e-01   5.70000e+00   1.73111e-04   1.80110e-01   2.92283e-01   2.25829e-02   3.20202e-04   1.15196e-03  
3.90000e-01   5.80000e+00   1.72315e-04   1.79800e-01   2.90927e-01   2.24666e-02   3.19472e-04   1.14962e-03  
3.90000e-01   5.90000e+00   1.71321e-04   1.79180e-01   2.89237e-01   2.23275e-02   3.18553e-04   1.14654e-03  
3.90000e-01   6.00000e+00   1.71122e-04   1.78870e-01   2.88778e-01   2.21777e-02   3.18437e-04   1.14907e-03  
3.90000e-01   6.10000e+00   1.70326e-04   1.78250e-01   2.87374e-01   2.20138e-02   3.17729e-04   1.14798e-03  
3.90000e-01   6.20000e+00   1.69928e-04   1.77940e-01   2.86605e-01   2.18651e-02   3.17411e-04   1.14918e-03  
3.90000e-01   6.30000e+00   1.69729e-04   1.77630e-01   2.86172e-01   2.17418e-02   3.17280e-04   1.15109e-03  
3.90000e-01   6.40000e+00   1.68933e-04   1.76390e-01   2.84779e-01   2.15889e-02   3.16563e-04   1.14974e-03  
3.90000e-01   6.50000e+00   1.68535e-04   1.76080e-01   2.84029e-01   2.14590e-02   3.16234e-04   1.15050e-03  
3.90000e-01   6.60000e+00   1.67739e-04   1.75150e-01   2.82644e-01   2.13139e-02   3.15511e-04   1.14895e-03  
3.90000e-01   6.70000e+00   1.67341e-04   1.74840e-01   2.81877e-01   2.11668e-02   3.15190e-04   1.15020e-03  
3.90000e-01   6.80000e+00   1.66147e-04   1.73910e-01   2.79856e-01   2.10057e-02   3.14070e-04   1.14637e-03  
3.90000e-01   6.90000e+00   1.66147e-04   1.73910e-01   2.79705e-01   2.08549e-02   3.14154e-04   1.15051e-03  
3.90000e-01   7.00000e+00   1.66147e-04   1.73910e-01   2.79506e-01   2.06560e-02   3.14266e-04   1.15603e-03  
3.90000e-01   7.10000e+00   1.65351e-04   1.72980e-01   2.78112e-01   2.05023e-02   3.13543e-04   1.15480e-03  
3.90000e-01   7.20000e+00   1.64754e-04   1.72360e-01   2.77039e-01   2.03594e-02   3.13016e-04   1.15466e-03  
3.90000e-01   7.30000e+00   1.64555e-04   1.72050e-01   2.76558e-01   2.01881e-02   3.12910e-04   1.15815e-03  
3.90000e-01   7.40000e+00   1.64157e-04   1.71430e-01   2.75793e-01   2.00429e-02   3.12586e-04   1.15952e-03  
3.90000e-01   7.50000e+00   1.64157e-04   1.71430e-01   2.75593e-01   1.98427e-02   3.12699e-04   1.16536e-03  
3.90000e-01   7.60000e+00   1.62964e-04   1.70190e-01   2.73564e-01   1.96737e-02   3.11574e-04   1.16184e-03  
3.90000e-01   7.70000e+00   1.62765e-04   1.70190e-01   2.73087e-01   1.95068e-02   3.11465e-04   1.16538e-03  
3.90000e-01   7.80000e+00   1.61571e-04   1.68950e-01   2.71073e-01   1.93533e-02   3.10327e-04   1.16141e-03  
3.90000e-01   7.90000e+00   1.61173e-04   1.68640e-01   2.70309e-01   1.92090e-02   3.10000e-04   1.16289e-03  
3.90000e-01   8.00000e+00   1.60576e-04   1.68330e-01   2.69219e-01   1.90490e-02   3.09476e-04   1.16344e-03  
3.90000e-01   8.10000e+00   1.59581e-04   1.67400e-01   2.67511e-01   1.88906e-02   3.08539e-04   1.16107e-03  
3.90000e-01   8.20000e+00   1.58785e-04   1.66780e-01   2.66132e-01   1.87522e-02   3.07794e-04   1.15953e-03  
3.90000e-01   8.30000e+00   1.58387e-04   1.66470e-01   2.65362e-01   1.86018e-02   3.07468e-04   1.16130e-03  
3.90000e-01   8.40000e+00   1.58387e-04   1.66470e-01   2.65212e-01   1.84522e-02   3.07555e-04   1.16599e-03  
3.90000e-01   8.50000e+00   1.57989e-04   1.66160e-01   2.64417e-01   1.82775e-02   3.07243e-04   1.16861e-03  
3.90000e-01   8.60000e+00   1.57790e-04   1.65850e-01   2.63932e-01   1.81017e-02   3.07138e-04   1.17279e-03  
3.90000e-01   8.70000e+00   1.57193e-04   1.65230e-01   2.62850e-01   1.79500e-02   3.06605e-04   1.17328e-03  
3.90000e-01   8.80000e+00   1.56596e-04   1.64300e-01   2.61763e-01   1.77929e-02   3.06074e-04   1.17397e-03  
3.90000e-01   8.90000e+00   1.55999e-04   1.63680e-01   2.60678e-01   1.76375e-02   3.05542e-04   1.17464e-03  
3.90000e-01   9.00000e+00   1.55800e-04   1.63370e-01   2.60224e-01   1.74939e-02   3.05418e-04   1.17794e-03  
3.90000e-01   9.10000e+00   1.55004e-04   1.62750e-01   2.58799e-01   1.73086e-02   3.04693e-04   1.17819e-03  
3.90000e-01   9.20000e+00   1.54407e-04   1.62440e-01   2.57730e-01   1.71705e-02   3.04148e-04   1.17836e-03  
3.90000e-01   9.30000e+00   1.53810e-04   1.61820e-01   2.56625e-01   1.69954e-02   3.03624e-04   1.17983e-03  
3.90000e-01   9.40000e+00   1.52816e-04   1.60270e-01   2.54932e-01   1.68525e-02   3.02660e-04   1.17716e-03  
3.90000e-01   9.50000e+00   1.52418e-04   1.59960e-01   2.54144e-01   1.66843e-02   3.02340e-04   1.18000e-03  
3.90000e-01   9.60000e+00   1.51224e-04   1.58720e-01   2.52130e-01   1.65303e-02   3.01167e-04   1.17620e-03  
3.90000e-01   9.70000e+00   1.50826e-04   1.58100e-01   2.51362e-01   1.63817e-02   3.00833e-04   1.17841e-03  
3.90000e-01   9.80000e+00   1.50627e-04   1.58100e-01   2.50908e-01   1.62384e-02   3.00708e-04   1.18204e-03  
3.90000e-01   9.90000e+00   1.50428e-04   1.57790e-01   2.50442e-01   1.60819e-02   3.00590e-04   1.18621e-03  
4.00000e-01   0.00000e+00   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   1.00000e-01   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   2.00000e-01   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   3.00000e-01   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   4.00000e-01   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   5.00000e-01   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   6.00000e-01   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   7.00000e-01   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   8.00000e-01   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   9.00000e-01   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   1.00000e+00   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   1.10000e+00   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   1.20000e+00   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   1.30000e+00   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   1.40000e+00   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   1.50000e+00   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   1.60000e+00   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   1.70000e+00   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   1.80000e+00   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   1.90000e+00   1.77887e-04   1.84760e-01   3.00951e-01   2.38114e-02   3.24262e-04   1.15279e-03  
4.00000e-01   2.00000e+00   1.77887e-04   1.84760e-01   3.00948e-01   2.38084e-02   3.24263e-04   1.15287e-03  
4.00000e-01   2.10000e+00   1.77887e-04   1.84760e-01   3.00948e-01   2.38084e-02   3.24263e-04   1.15287e-03  
4.00000e-01   2.20000e+00   1.77887e-04   1.84760e-01   3.00943e-01   2.38034e-02   3.24266e-04   1.15299e-03  
4.00000e-01   2.30000e+00   1.77887e-04   1.84760e-01   3.00941e-01   2.38009e-02   3.24267e-04   1.15305e-03  
4.00000e-01   2.40000e+00   1.77887e-04   1.84760e-01   3.00939e-01   2.37990e-02   3.24268e-04   1.15309e-03  
4.00000e-01   2.50000e+00   1.77887e-04   1.84760e-01   3.00930e-01   2.37905e-02   3.24273e-04   1.15330e-03  
4.00000e-01   2.60000e+00   1.77887e-04   1.84760e-01   3.00923e-01   2.37833e-02   3.24277e-04   1.15347e-03  
4.00000e-01   2.70000e+00   1.77887e-04   1.84760e-01   3.00915e-01   2.37749e-02   3.24281e-04   1.15368e-03  
4.00000e-01   2.80000e+00   1.77887e-04   1.84760e-01   3.00906e-01   2.37658e-02   3.24286e-04   1.15390e-03  
4.00000e-01   2.90000e+00   1.77688e-04   1.84760e-01   3.00583e-01   2.37529e-02   3.24098e-04   1.15292e-03  
4.00000e-01   3.00000e+00   1.77688e-04   1.84760e-01   3.00556e-01   2.37260e-02   3.24112e-04   1.15357e-03  
4.00000e-01   3.10000e+00   1.77489e-04   1.84760e-01   3.00220e-01   2.37004e-02   3.23930e-04   1.15290e-03  
4.00000e-01   3.20000e+00   1.77489e-04   1.84760e-01   3.00200e-01   2.36797e-02   3.23941e-04   1.15341e-03  
4.00000e-01   3.30000e+00   1.77489e-04   1.84760e-01   3.00157e-01   2.36368e-02   3.23964e-04   1.15446e-03  
4.00000e-01   3.40000e+00   1.77290e-04   1.84450e-01   2.99815e-01   2.36053e-02   3.23785e-04   1.15393e-03  
4.00000e-01   3.50000e+00   1.77290e-04   1.84450e-01   2.99799e-01   2.35893e-02   3.23794e-04   1.15432e-03  
4.00000e-01   3.60000e+00   1.77290e-04   1.84450e-01   2.99772e-01   2.35615e-02   3.23809e-04   1.15500e-03  
4.00000e-01   3.70000e+00   1.77091e-04   1.84140e-01   2.99411e-01   2.35113e-02   3.23640e-04   1.15494e-03  
4.00000e-01   3.80000e+00   1.77091e-04   1.84140e-01   2.99373e-01   2.34732e-02   3.23661e-04   1.15587e-03  
4.00000e-01   3.90000e+00   1.76892e-04   1.84140e-01   2.99020e-01   2.34298e-02   3.23488e-04   1.15564e-03  
4.00000e-01   4.00000e+00   1.76693e-04   1.83830e-01   2.98653e-01   2.33726e-02   3.23323e-04   1.15576e-03  
4.00000e-01   4.10000e+00   1.76295e-04   1.83210e-01   2.97976e-01   2.33156e-02   3.22961e-04   1.15456e-03  
4.00000e-01   4.20000e+00   1.76096e-04   1.83210e-01   2.97597e-01   2.32471e-02   3.22801e-04   1.15496e-03  
